종가,저가,고가,시가,MA5,WMA,PER,foreign_보유수량,MA20
58400,58300,58900,58700,59100.0,59174.545454545456,10.11,2974643754,60005.0
57500,57500,58600,58300,58600.0,58825.454545454544,9.95,2974218467,59805.0
57100,56800,57800,57400,58300.0,58465.454545454544,9.88,2970775551,59585.0
57100,56900,57600,57200,57960.0,58158.181818181816,9.88,2968024377,59400.0
56000,55900,56700,56700,57220.0,57687.27272727273,9.69,2967411152,59200.0
55600,55600,56400,56200,56660.0,57198.181818181816,9.62,2962475920,59025.0
58100,56800,58500,57000,56780.0,57238.181818181816,10.06,2956552587,58935.0
56800,56100,57200,56200,56720.0,57076.36363636364,9.83,2957674824,58765.0
56000,56000,57100,57000,56500.0,56801.81818181818,9.69,2957697174,58515.0
56200,55500,56400,55600,56540.0,56614.545454545456,9.73,2955038684,58305.0
56400,56000,57000,56300,56700.0,56527.27272727273,9.76,2954444957,58050.0
55800,55800,57000,56400,56240.0,56367.27272727273,9.66,2954064340,57795.0
55300,55000,55500,55400,55940.0,56147.27272727273,9.57,2950760762,57560.0
54400,54300,54700,54600,55620.0,55796.36363636364,9.42,2946955333,57325.0
54500,54200,54900,54400,55280.0,55512.72727272727,9.43,2944596606,57100.0
53900,53600,54200,53700,54780.0,55147.27272727273,9.33,2945888782,56810.0
54200,53500,54200,53800,54460.0,54867.27272727273,9.38,2943617219,56520.0
52900,52500,54400,53900,53980.0,54421.81818181818,9.16,2943593254,56235.0
52600,52600,53700,53300,53620.0,53992.72727272727,9.11,2940713860,55925.0
53100,51800,53600,52300,53340.0,53716.36363636364,9.19,2939724022,55595.0
55200,54500,55400,55300,53600.0,53878.181818181816,9.56,2941181170,55435.0
56000,55400,57200,56900,53960.0,54207.27272727273,9.69,2945767622,55360.0
56300,56300,57300,56700,54640.0,54587.27272727273,9.75,2949979581,55320.0
56200,55200,56900,55900,55360.0,54930.90909090909,9.73,2951334517,55275.0
55400,54000,55700,54400,55820.0,55096.36363636364,9.59,2952555506,55245.0
55800,55200,57000,55700,55940.0,55318.181818181816,9.66,2952967944,55255.0
55200,55200,56100,55400,55780.0,55396.36363636364,9.56,2955388868,55110.0
56300,55800,56500,56200,55780.0,55656.36363636364,9.75,2955641762,55085.0
56600,55700,57000,55800,55860.0,55909.09090909091,9.8,2955958687,55115.0
56500,55800,57100,56700,56080.0,56070.90909090909,9.78,2957233283,55130.0
55800,55700,56900,56700,56080.0,56043.63636363636,9.66,2959880718,55100.0
55500,55100,56000,55200,56140.0,55950.90909090909,9.61,2958575087,55085.0
55900,55100,56300,55100,56060.0,55940.0,9.68,2960179870,55115.0
57500,56700,57500,57000,56240.0,56227.27272727273,9.95,2959527410,55270.0
57700,57000,58600,57000,56480.0,56527.27272727273,9.99,2963580143,55430.0
59400,57700,59600,58000,57200.0,57094.545454545456,10.28,2964563086,55705.0
59500,58900,60100,59700,58000.0,57614.545454545456,10.3,2970280340,55970.0
57300,57200,59200,58900,58280.0,57656.36363636364,9.92,2970251911,56190.0
59400,58000,59900,58100,58660.0,58061.81818181818,10.28,2969111795,56530.0
60000,59500,60300,59900,59120.0,58525.454545454544,10.39,2973205848,56875.0
59600,59300,60000,59700,59160.0,58852.72727272727,10.32,2973988488,57095.0
59200,58100,59800,58600,59100.0,59038.181818181816,10.25,2975526943,57255.0
59400,58400,59500,59100,59520.0,59192.72727272727,10.28,2976921806,57410.0
60200,59400,60300,59700,59680.0,59429.09090909091,10.42,2975313782,57610.0
61800,60500,61900,60500,60040.0,59907.27272727273,10.7,2976678983,57930.0
62000,61300,62200,62000,60520.0,60347.27272727273,10.73,2979876917,58240.0
60400,60400,61500,61400,60760.0,60449.09090909091,10.46,2980976424,58500.0
62900,62300,63200,63100,61460.0,60989.09090909091,10.89,2977418352,58830.0
61900,61700,62900,62900,61800.0,61245.454545454544,10.71,2980121987,59095.0
62400,61600,62500,62200,61920.0,61547.27272727273,10.8,2980267822,59390.0
62700,61700,62700,62400,62060.0,61860.0,10.85,2980905373,59735.0
61400,61300,62000,62000,62260.0,61880.0,10.63,2981387139,60030.0
61800,61400,62400,61800,62040.0,61932.72727272727,10.7,2978984149,60325.0
61400,60800,61800,61400,61940.0,61869.09090909091,10.63,2979858052,60520.0
60600,60300,61200,60900,61580.0,61638.181818181816,10.49,2979072715,60665.0
61000,60700,61300,61200,61240.0,61501.81818181818,10.56,2978807506,60745.0
61400,60900,61700,61200,61240.0,61456.36363636364,10.63,2979086900,60840.0
61000,60800,61700,61400,61080.0,61320.0,10.56,2979300974,61025.0
60100,59800,60500,60500,60820.0,61054.545454545456,10.4,2978862408,61060.0
60600,59800,60600,59900,60820.0,60912.72727272727,10.49,2980114799,61090.0
62200,60200,62200,60400,61060.0,61094.545454545456,10.77,2980158310,61220.0
62600,62300,63200,63100,61300.0,61358.181818181816,10.84,2985680848,61390.0
60400,60400,62500,62500,61180.0,61200.0,10.46,2988724193,61440.0
60300,60000,61100,60900,61220.0,61049.09090909091,10.44,2986880659,61445.0
59200,59200,60100,59800,60940.0,60718.181818181816,10.25,2984654935,61315.0
58900,58500,59600,58800,60280.0,60358.181818181816,10.2,2981696169,61160.0
59200,58600,59200,58700,59600.0,60090.90909090909,10.25,2980779688,61100.0
60400,59300,60600,59300,59600.0,60081.81818181818,10.46,2980406091,60975.0
59500,59400,60000,59900,59440.0,59920.0,10.3,2980990765,60855.0
59700,59400,60300,59600,59540.0,59805.454545454544,10.33,2980543814,60720.0
60500,59800,60600,59800,59860.0,59852.72727272727,10.47,2981218354,60610.0
59300,59300,60200,59800,59880.0,59712.72727272727,10.26,2982290225,60505.0
59500,58300,59500,58300,59700.0,59669.09090909091,10.3,2982263753,60390.0
59500,59100,59900,59500,59700.0,59641.81818181818,10.3,2984491050,60295.0
58600,58500,59100,59000,59480.0,59465.454545454544,10.14,2983446095,60195.0
58000,58000,59100,58700,58980.0,59190.90909090909,10.04,2981767754,60045.0
59100,58100,59100,58100,58940.0,59132.72727272727,10.23,2979216295,59930.0
58100,57700,58400,58200,58660.0,58894.545454545456,10.06,2978142067,59785.0
57900,57700,58100,58000,58340.0,58661.81818181818,10.02,2972400331,59675.0
58100,57900,58400,58000,58240.0,58494.545454545456,10.06,2971666287,59550.0
56600,56400,57600,57600,57960.0,58083.63636363636,9.8,2970088904,59270.0
55300,55300,56200,56000,57200.0,57507.27272727273,9.57,2966676475,58905.0
55500,55200,56100,55500,56680.0,57040.0,9.61,2965339762,58660.0
55400,54500,56000,55400,56180.0,56627.27272727273,9.59,2964905145,58415.0
57800,55600,58000,55700,56120.0,56725.454545454544,10.01,2970400648,58345.0
58200,57600,58800,58200,56440.0,56910.90909090909,10.07,2974040575,58310.0
59000,57900,59400,58300,57180.0,57238.181818181816,10.21,2977126583,58300.0
60700,59600,60700,59700,58220.0,57876.36363636364,10.51,2979701881,58315.0
60400,59900,61100,60200,59220.0,58412.72727272727,10.46,2983322381,58360.0
60500,60300,61200,61000,59760.0,58921.81818181818,10.47,2983523234,58400.0
60500,59900,61200,61100,60220.0,59387.27272727273,10.47,2984487393,58400.0
60800,60400,61200,60500,60580.0,59836.36363636364,10.52,2985958859,58475.0
61100,60800,61600,61300,60660.0,60240.0,10.58,2987332055,58555.0
61000,60600,61500,61200,60780.0,60523.63636363636,10.56,2988383164,58630.0
60400,59900,61000,60700,60760.0,60596.36363636364,10.46,2989308003,58720.0
61500,60400,61500,60500,60960.0,60821.81818181818,10.65,2990511026,58895.0
61800,61100,62300,62100,61160.0,61041.81818181818,10.7,2993784109,59030.0
63400,63000,63700,63500,61620.0,61501.81818181818,10.97,2995009859,59295.0
63900,63300,63900,63800,62200.0,62003.63636363636,11.06,3001579071,59595.0
64600,63900,65000,64400,63040.0,62569.09090909091,11.18,3005053104,59920.0
63300,63100,64900,64900,63400.0,62823.63636363636,10.96,3010762862,60255.0
61000,61000,63700,63500,63240.0,62609.09090909091,10.56,3012326910,60540.0
61800,61000,62700,62600,62920.0,62536.36363636364,10.7,3005520203,60855.0
63500,62600,63900,63200,62840.0,62760.0,10.99,3005826373,61260.0
63800,63000,64000,63900,62680.0,62992.72727272727,11.04,3011043701,61560.0
61600,61600,63000,62800,62340.0,62763.63636363636,10.66,3014053481,61730.0
61900,61600,62500,61900,62520.0,62587.27272727273,10.71,3011898262,61875.0
63100,62400,63300,62800,62780.0,62627.27272727273,10.92,3012802298,61995.0
63000,62300,63300,63000,62680.0,62654.545454545456,10.91,3015974361,62125.0
62800,62400,63000,62600,62480.0,62661.81818181818,10.87,3017760979,62240.0
62900,62300,63000,62900,62740.0,62720.0,10.89,3020219612,62360.0
63200,63200,63900,63600,63000.0,62840.0,10.94,3022797691,62480.0
62200,62000,63900,63900,62820.0,62738.181818181816,10.77,3023151882,62535.0
63700,62400,63700,62500,62960.0,62901.81818181818,11.03,3023518492,62670.0
62600,62400,63300,62900,62920.0,62861.81818181818,10.84,3025320065,62780.0
62700,61800,63000,62900,62880.0,62861.81818181818,10.85,3026182851,62840.0
62100,62000,62800,62700,62660.0,62732.72727272727,10.75,3025821940,62855.0
61100,61000,61800,61500,62440.0,62418.181818181816,10.58,3025568688,62740.0
62000,61500,62500,61700,62100.0,62303.63636363636,10.73,3026291640,62645.0
61300,61300,62600,62300,61840.0,62080.0,10.61,3026922180,62480.0
60500,60200,60800,60800,61400.0,61738.181818181816,10.47,3026673423,62340.0
60600,60500,61400,60800,61100.0,61458.181818181816,10.49,3026210335,62320.0
60800,60500,61800,60900,61040.0,61261.81818181818,10.52,3025304438,62270.0
60500,60500,61200,61000,60740.0,61036.36363636364,10.47,3028440362,62120.0
61500,60800,61600,61100,60780.0,61050.90909090909,10.65,3026692932,62005.0
60700,60700,61400,61400,60820.0,60940.0,10.51,3028003920,61960.0
60300,59900,60500,60100,60760.0,60792.72727272727,10.44,3027159704,61880.0
60100,59900,60800,60500,60620.0,60641.81818181818,10.4,3028979700,61730.0
59500,59100,59700,59500,60420.0,60400.0,10.3,3025292658,61555.0
60000,59300,60200,59900,60120.0,60294.545454545456,10.39,3024992666,61415.0
59000,59000,59500,59400,59780.0,60030.90909090909,10.21,3026204650,61220.0
59800,59600,60300,60000,59680.0,59940.0,10.35,3024837845,61050.0
59900,59100,60200,59200,59640.0,59881.81818181818,10.37,3025958110,60935.0
61300,60600,61300,60800,60000.0,60094.545454545456,10.61,3027317381,60815.0
60200,60200,61200,61100,60040.0,60092.72727272727,10.42,3029991631,60695.0
60300,60100,60700,60500,60300.0,60132.72727272727,10.44,3028104808,60575.0
61100,60500,61200,61000,60560.0,60325.454545454544,10.58,3028614032,60525.0
62300,60600,62300,60600,61040.0,60721.81818181818,10.78,3030156153,60585.0
63000,62300,63300,62700,61380.0,61205.454545454544,10.91,3033717796,60635.0
62100,62000,62800,62600,61760.0,61461.81818181818,10.75,3040249034,60675.0
62900,62100,62900,62400,62280.0,61825.454545454544,10.89,3040001094,60795.0
62700,62200,62700,62500,62600.0,62081.81818181818,10.85,3040243186,60900.0
63200,63100,63700,63700,62780.0,62376.36363636364,10.94,3036800280,61020.0
64000,63700,64000,64000,62980.0,62756.36363636364,11.08,3036413170,61195.0
