종가,WMA,MA5,PER,foreign_보유수량,RSI,MOM,MA20
75300,76054.54545,76060,19.6,3093037545,43.80238961,1000,75140
76300,76090.90909,75860,19.86,3090731987,49.06723301,1700,75235
76600,76150.90909,75960,19.94,3092071304,50.56354069,-100,75355
77000,76285.45455,76100,20.05,3095054410,52.5645543,200,75510
76100,76252.72727,76260,19.81,3096837350,47.8696166,100,75660
77200,76418.18182,76640,20.1,3097299623,53.35352889,600,75885
77400,76609.09091,76860,20.15,3100359225,54.29495389,100,76090
77300,76780,77000,20.12,3103382931,53.71125759,1200,76175
77700,77001.81818,77140,20.23,3102925959,55.75999958,1400,76275
76300,76943.63636,77180,19.86,3104435106,47.7877451,1000,76360
74100,76467.27273,76560,19.29,3103497069,38.47778562,-1200,76350
74100,76012.72727,75900,19.29,3095827752,38.47778562,-2200,76325
73200,75434.54545,75080,19.06,3095733139,35.22214644,-3400,76150
72200,74736.36364,73980,18.8,3094712253,31.98396844,-4800,75920
71300,73961.81818,72980,18.56,3093131069,29.36714833,-4800,75685
71600,73329.09091,72480,18.64,3092231981,31.38245041,-5600,75435
71500,72780,71960,18.61,3089882875,31.0642812,-5900,75145
69000,71883.63636,71120,17.96,3090175975,24.40322358,-8300,74790
68800,71101.81818,70440,17.91,3080162246,23.96058029,-8900,74415
69400,70590.90909,70060,18.07,3075283601,28.16996575,-6900,74120
70100,70332.72727,69760,18.25,3071448628,32.84102559,-4000,73860
70200,70165.45455,69500,18.28,3069826224,33.50626312,-3900,73555
70600,70141.81818,69820,18.38,3070897588,36.22740659,-2600,73255
70300,70110.90909,70120,18.3,3070171398,35.06827937,-1900,72920
70200,70096.36364,70280,18.28,3070611559,34.67006952,-1100,72625
70400,70138.18182,70340,18.33,3070336913,36.22973143,-1200,72285
70200,70165.45455,70340,18.28,3069832851,35.32161098,-1300,71925
71100,70380,70440,18.51,3067885855,42.32722762,2100,71615
70100,70374.54545,70400,18.25,3067149192,37.47074661,1300,71235
70700,70454.54545,70500,18.41,3064865957,41.7865453,1300,70955
69800,70347.27273,70380,18.17,3062518472,37.59491488,-300,70740
69900,70263.63636,70320,18.2,3060205727,38.33507705,-300,70530
71500,70476.36364,70400,18.61,3058190916,48.79890956,900,70445
70400,70472.72727,70460,18.33,3060167270,43.352346,100,70355
70600,70503.63636,70440,18.38,3059065811,44.56385726,400,70320
70200,70454.54545,70520,18.28,3058404703,42.60146967,-200,70250
70600,70481.81818,70660,18.38,3057134234,45.20022546,400,70205
70500,70483.63636,70460,18.35,3056304871,44.65588813,-600,70280
70200,70441.81818,70420,18.28,3055616932,42.98350683,100,70350
69900,70343.63636,70280,18.2,3056799933,41.3171367,-800,70375
70600,70387.27273,70360,18.38,3054608273,46.52633671,800,70400
71400,70561.81818,70520,18.59,3055401501,51.79311936,1500,70460
71300,70690.90909,70680,18.56,3055775808,51.11539688,-200,70495
70700,70714.54545,70780,18.41,3056810197,47.13049392,300,70515
70200,70641.81818,70840,18.28,3058073050,44.04870696,-400,70515
71200,70758.18182,70960,18.54,3057107813,50.95590666,1000,70555
74900,71529.09091,71660,19.5,3057238483,67.12645712,4300,70790
75300,72294.54545,72460,19.6,3062955404,68.34171496,4800,71000
74800,72881.81818,73280,19.47,3067840236,65.10197055,4600,71235
73700,73185.45455,73980,19.19,3069324554,58.52843316,3800,71385
72300,73165.45455,74200,18.82,3068971254,51.41304836,1700,71510
72300,73114.54545,73680,18.82,3067813632,51.41304836,900,71630
71300,72865.45455,72880,18.56,3067319467,46.70898409,0,71620
74400,73180,72800,19.37,3068920019,59.17818405,3700,71820
75800,73681.81818,73220,19.73,3074418410,63.3490036,5600,72080
75600,74045.45455,73880,19.68,3080746334,62.36865152,4400,72350
76300,74456.36364,74680,19.86,3080115934,64.44272206,1400,72635
77400,75041.81818,75900,20.15,3082624125,67.47628633,2100,72980
77400,75589.09091,76500,20.15,3086841083,67.47628633,2600,73340
78200,76234.54545,76980,20.36,3087544462,69.65958373,4500,73755
76900,76561.81818,77240,20.02,3090313315,62.33651159,4600,74070
76800,76787.27273,77340,19.99,3089584636,61.79832795,4500,74340
77000,76967.27273,77260,20.05,3089433335,62.49573027,5700,74625
77600,77152.72727,77300,20.2,3090439244,64.58454437,3200,74970
77800,77316.36364,77220,20.26,3091535191,65.2787339,2000,75350
78000,77480,77440,20.31,3091429414,65.99651714,2400,75690
77100,77436.36364,77500,20.07,3093663631,59.98684253,800,75800
78100,77560,77720,20.33,3093679484,63.9183451,700,75940
79400,77907.27273,78080,20.67,3092965809,68.28146277,2000,76170
79900,78309.09091,78500,20.8,3097680262,69.79436142,1700,76480
80500,78789.09091,79000,20.96,3098069341,71.54813436,3600,76890
80200,79149.09091,79620,20.88,3097931384,69.37908906,3400,77285
80300,79465.45455,80060,20.91,3096948541,69.70873756,3300,77735
78800,79449.09091,79940,20.52,3097454661,59.38198729,1200,77955
78300,79320,79620,20.39,3098662986,56.38356749,500,78080
78600,79236.36364,79240,20.46,3099478430,57.76166649,600,78230
78700,79160,78940,20.49,3102550526,58.23536541,1600,78350
77400,78818.18182,78360,20.15,3103048671,50.33269551,-700,78350
76900,78398.18182,77980,20.02,3103895896,47.65414959,-2500,78325
78300,78278.18182,77980,20.39,3106253145,54.89251114,-1600,78330
78000,78132.72727,77860,20.31,3111061474,53.19502237,-2500,78385
78900,78196.36364,77900,20.54,3113132717,57.44645673,-1300,78490
78900,78283.63636,78200,20.54,3116356289,57.44645673,-1400,78585
77900,78214.54545,78400,20.28,3115915421,51.42694805,-900,78600
77300,78052.72727,78200,20.12,3116075243,48.16578597,-1000,78575
77500,77945.45455,78100,20.18,3117552257,49.31946825,-1100,78550
77000,77767.27273,77720,20.05,3117959691,46.53117519,-1700,78545
76300,77492.72727,77200,19.86,3118023630,42.87647445,-1100,78455
76500,77274.54545,76920,19.92,3118392997,44.22440844,-400,78310
75600,76900,76580,19.68,3117795313,39.68614472,-2700,78095
75100,76483.63636,76100,19.55,3117247105,37.39051758,-2900,77825
74000,75920,75500,19.27,3116047012,32.88387795,-4900,77515
73300,75318.18182,74900,19.08,3114698940,30.37490317,-5600,77165
71300,74454.54545,73860,18.56,3114044092,24.59978131,-6600,76790
73300,74074.54545,73400,19.08,3112838107,37.41439182,-4000,76540
73300,73767.27273,73040,19.08,3111153714,37.41439182,-4200,76275
74000,73663.63636,73040,19.27,3109572363,41.45337532,-3000,76040
73000,73432.72727,72980,19.01,3109609756,37.70939302,-3300,75820
73500,73352.72727,73420,19.14,3110031872,40.59826125,-3000,75650
74700,73545.45455,73700,19.45,3111102662,46.95645343,-900,75470
75400,73881.81818,74120,19.63,3112900044,50.2984493,300,75340
74900,74121.81818,74300,19.5,3115543854,47.97340849,900,75140
73700,74127.27273,74440,19.19,3117353123,42.85354205,400,74880
73700,74125.45455,74480,19.19,3116292643,42.85354205,2400,74670
74800,74280,74500,19.47,3116067143,48.67663816,1500,74545
75000,74443.63636,74420,19.53,3116571603,49.68061107,1700,74420
74300,74449.09091,74300,19.34,3118576239,46.26907153,300,74285
74200,74430.90909,74400,19.32,3117727291,45.78537067,1200,74180
73400,74245.45455,74340,19.11,3117625028,42.002385,-100,74025
73000,73989.09091,73980,19.01,3117822707,40.21329453,-1700,73895
71500,73490.90909,73280,18.61,3117740151,34.31115304,-3900,73715
71900,73136.36364,72800,18.72,3115355464,36.96792912,-3000,73610
72100,72872.72727,72380,18.77,3113269708,38.31138383,-1600,73550
71700,72565.45455,72040,18.67,3110841967,36.62982903,-2000,73570
72900,72512.72727,72020,18.98,3110034648,44.4999673,-1900,73550
71500,72240,72020,18.61,3110344369,38.49353302,-3500,73460
70100,71776.36364,71660,18.25,3107060417,33.6082707,-4200,73265
69500,71280,71140,18.09,3102408223,31.74861398,-4700,73090
71200,71178.18182,71040,18.54,3099620605,41.60746494,-2200,72975
70000,70898.18182,70460,18.22,3097577483,37.49070587,-3000,72740
70200,70709.09091,70200,18.28,3093568319,38.58143594,-1300,72480
69500,70416.36364,70080,18.09,3094484038,36.20053972,-2400,72210
70400,70330.90909,70260,18.33,3092555334,41.22280968,-1700,72045
71200,70421.81818,70260,18.54,3091452092,45.34162152,-500,71920
70700,70430.90909,70400,18.41,3091552597,43.29936919,-2200,71715
69900,70334.54545,70340,18.2,3091699762,40.18093184,-1600,71460
70300,70340,70500,18.3,3089271501,42.41412412,200,71260
70500,70378.18182,70520,18.35,3089354161,43.5489089,1000,71075
69800,70270.90909,70240,18.17,3088812825,40.53790347,-1400,70895
69800,70189.09091,70060,18.17,3102609703,40.53790347,-200,70735
69700,70092.72727,70020,18.15,3098667379,40.07878984,-500,70645
70200,70096.36364,70000,18.28,3094548397,43.52296686,700,70560
69900,70032.72727,69880,18.2,3091884171,41.96441245,-500,70450
69600,69923.63636,69840,18.12,3089790039,40.40616718,-1600,70345
69100,69752.72727,69700,17.99,3084994797,37.88143931,-1600,70155
69300,69647.27273,69620,18.04,3082137564,39.50960286,-600,70045
69200,69534.54545,69420,18.02,3081006161,38.95974875,-1100,70000
68500,69314.54545,69140,17.83,3081232660,35.26048096,-2000,69950
68000,69040,68820,17.7,3075816897,32.8603834,-1800,69790
67800,68761.81818,68560,17.65,3070934667,31.92431637,-2000,69680
67900,68538.18182,68280,17.68,3066657575,32.95273533,-1800,69565
67000,68183.63636,67840,17.44,3065148043,28.74399288,-3200,69440
68700,68196.36364,67880,17.89,3062235805,43.43897995,-1200,69355
67500,68012.72727,67780,17.57,3062361353,37.55193849,-2100,69170
66600,67703.63636,67540,17.34,3059796940,33.84697999,-2500,68965
66700,67458.18182,67300,17.37,3057315064,34.61885272,-2600,68805
67300,67369.09091,67360,17.52,3055918638,39.20256367,-1900,68655
67400,67332.72727,67100,17.55,3054836528,39.95809517,-1100,68500
67700,67370.90909,67140,17.63,3052739125,42.27566173,-300,68395
67000,67287.27273,67220,17.44,3052732371,38.53777718,-800,68255
66300,67090.90909,67140,17.26,3052203489,35.187304,-1600,68085
66100,66887.27273,66900,17.21,3049261871,34.27054099,-900,67880
65000,66500,66420,16.92,3045105055,29.68897755,-3700,67635
64800,66143.63636,65840,16.87,3040658556,28.93164289,-2700,67395
67400,66309.09091,65920,17.55,3037059382,47.63316499,800,67310
67300,66441.81818,66120,11.65,3038436890,47.11957871,600,67210
67500,66600,66400,11.68,3037644971,48.31975006,200,67125
67900,66827.27273,66980,11.75,3038107622,50.72832603,500,67095
66500,66790.90909,67320,11.51,3037899793,43.14857519,-1200,67020
66100,66703.63636,67060,11.44,3033670013,41.25201677,-900,66935
65700,66560,66740,11.37,3033311477,39.38759605,-600,66825
65700,66427.27273,66380,11.37,3031704540,39.38759605,-400,66760
64900,66156.36364,65780,11.23,3031551829,35.65027051,-100,66570
66500,66178.18182,65780,11.51,3029850742,46.56977926,1700,66520
66300,66132.72727,65820,11.48,3028851086,45.52974818,-1100,66505
67600,66343.63636,66200,11.7,3029374506,52.89382077,300,66550
68100,66640,66680,11.79,3029334692,55.39177761,600,66590
67500,66816.36364,67200,11.68,3030803509,51.83929419,-400,66595
68000,67090.90909,67500,11.77,3030794918,54.46037062,1500,66610
67900,67320,67820,11.75,3029459950,53.82938288,1800,66655
66500,67261.81818,67600,11.51,3028809560,45.82456587,800,66665
66400,67170.90909,67260,11.49,3026167934,45.30630632,700,66680
65900,66976.36364,66940,11.41,3023795143,42.70561605,1000,66725
66500,66872.72727,66640,11.51,3022334918,46.66229006,0,66810
67700,66987.27273,66600,11.72,3020994714,53.56858074,1400,66825
67400,67021.81818,66780,11.67,3021796730,51.76405344,-200,66830
66700,66932.72727,66840,11.55,3021798337,47.72430434,-1400,66790
66800,66887.27273,67020,11.56,3020673881,48.34450086,-700,66735
65500,66618.18182,66820,11.34,3020353584,41.45844495,-2500,66685
65300,66358.18182,66340,11.3,3017182001,40.50262098,-2600,66645
65200,66127.27273,65900,11.29,3014571709,40.00597779,-1300,66620
63800,65665.45455,65320,11.04,3008277517,33.76393024,-2600,66525
62100,64941.81818,64380,10.75,3000121771,28.04228255,-3800,66385
61900,64250.90909,63660,10.71,2997095779,27.452867,-4600,66155
60700,63425.45455,62740,10.51,2996014845,24.17021617,-7000,65875
60900,62763.63636,61880,10.54,2991621350,25.76348117,-6500,65540
59800,62020,61080,10.35,2990557351,22.9120697,-6900,65125
58700,61201.81818,60400,10.16,2982876700,20.47200968,-8100,64685
58500,60494.54545,59720,10.13,2977796415,20.053837,-7000,64210
57600,59750.90909,59100,9.97,2973861743,18.24751145,-7700,63695
57400,59110.90909,58400,9.94,2972579013,17.86246588,-7800,63240
58400,58794.54545,58120,10.11,2968102430,26.24290842,-5400,62840
58800,58649.09091,58140,10.18,2965488250,29.34813707,-3300,62485
59400,58672.72727,58320,10.28,2966406767,33.8471215,-2500,62130
58000,58487.27273,58400,10.04,2967012527,29.17825314,-2700,61645
57000,58169.09091,58320,9.87,2966968058,26.3792174,-3900,61125
56200,57776.36364,57880,9.73,2964072231,24.3654973,-3600,60600
57100,57612.72727,57540,9.88,2960562578,30.76842525,-1600,60115
57200,57496.36364,57100,9.9,2960027046,31.46269438,-1300,59700
56400,57258.18182,56780,9.76,2958727791,28.9605884,-1200,59255
58200,57369.09091,57020,10.07,2958082504,40.43805112,800,58905
58700,57556.36364,57520,10.16,2960394809,43.18404176,300,58650
58800,57756.36364,57860,10.18,2961743614,43.74267136,0,58485
58100,57829.09091,58040,10.06,2963440495,40.72418816,-1300,58295
58000,57907.27273,58360,10.04,2963506674,40.2963926,0,58160
57500,57894.54545,58220,9.95,2961623320,38.13910042,500,57990
60000,58327.27273,58480,10.39,2964266122,51.98136879,3800,58000
61900,59036.36364,59100,10.71,2969543414,59.41433235,4800,58160
60900,59476.36364,59660,10.54,2973130459,54.62195963,3700,58280
60500,59776.36364,60160,10.47,2971873878,52.78779807,4100,58425
61800,60238.18182,61020,10.7,2968815782,57.75297252,3600,58645
61300,60543.63636,61280,10.61,2971604308,55.34224374,2600,58790
61100,60765.45455,61120,10.58,2972375415,54.36470114,2300,58905
61700,61054.54545,61280,10.68,2972099731,56.82837525,3600,59020
61800,61296.36364,61540,10.7,2972792162,57.24268601,3800,59210
61900,61487.27273,61560,10.71,2973391951,57.68006457,4400,59455
61400,61507.27273,61580,10.63,2975485738,54.66884998,1400,59715
61300,61483.63636,61620,10.61,2973939771,54.06097465,-600,59925
61700,61543.63636,61620,10.68,2974186694,56.16079401,800,60150
61300,61516.36364,61520,10.61,2977990096,53.52598286,800,60395
61500,61510.90909,61440,10.65,2977784376,54.67109024,-300,60560
61500,61510.90909,61460,10.65,2978612121,54.67109024,200,60700
60800,61380,61360,10.52,2977991499,49.70022732,-300,60800
60000,61109.09091,61020,10.39,2977890657,44.69825534,-1700,60895
59100,60705.45455,60580,10.23,2973957070,39.84040801,-2700,60950
59900,60496.36364,60260,10.37,2970352957,45.50941416,-2000,61070
60200,60378.18182,60000,10.42,2968412504,47.50706177,-1200,61080
61000,60427.27273,60040,10.56,2968632480,52.5071644,-300,61035
60400,60372.72727,60120,10.46,2969458335,48.75611266,-1300,61010
61500,60541.81818,60600,10.65,2968930408,55.09042601,200,61060
60900,60598.18182,60800,10.54,2973522571,51.36106245,-600,61015
60000,60501.81818,60760,10.39,2973627030,46.29817359,-1500,60950
59100,60269.09091,60380,10.23,2973455175,41.85497093,-1700,60850
59000,60049.09091,60100,10.21,2972803760,41.37978598,-1000,60715
59700,59974.54545,59740,10.33,2973086966,46.00127437,600,60610
60000,59943.63636,59560,10.39,2973294725,47.89712474,100,60515
58600,59656.36364,59280,10.14,2973418300,40.71340424,-1600,60375
58800,59434.54545,59220,10.18,2972909661,42.05054155,-2200,60250
59700,59416.36364,59360,10.33,2971425254,47.76029561,-700,60150
58400,59174.54545,59100,10.11,2974643754,41.41298081,-3100,60005
57500,58825.45455,58600,9.95,2974218467,37.67951502,-3400,59805
57100,58465.45455,58300,9.88,2970775551,36.12090841,-2900,59585
57100,58158.18182,57960,9.88,2968024377,36.12090841,-2000,59400
56000,57687.27273,57220,9.69,2967411152,31.91099112,-3000,59200
55600,57198.18182,56660,9.62,2962475920,30.51807788,-4100,59025
58100,57238.18182,56780,10.06,2956552587,46.29614883,-1900,58935
56800,57076.36364,56720,9.83,2957674824,41.07306261,-1800,58765
56000,56801.81818,56500,9.69,2957697174,38.21576055,-2800,58515
56200,56614.54545,56540,9.73,2955038684,39.35166716,-3500,58305
56400,56527.27273,56700,9.76,2954444957,40.52914778,-2000,58050
55800,56367.27273,56240,9.66,2954064340,38.13700332,-1700,57795
55300,56147.27273,55940,9.57,2950760762,36.21853661,-1800,57560
54400,55796.36364,55620,9.42,2946955333,33.0005376,-2700,57325
54500,55512.72727,55280,9.43,2944596606,33.70535342,-1500,57100
53900,55147.27273,54780,9.33,2945888782,31.56009989,-1700,56810
54200,54867.27273,54460,9.38,2943617219,33.82792309,-3900,56520
52900,54421.81818,53980,9.16,2943593254,29.29751438,-3900,56235
52600,53992.72727,53620,9.11,2940713860,28.35380981,-3400,55925
53100,53716.36364,53340,9.19,2939724022,32.26962506,-3100,55595
55200,53878.18182,53600,9.56,2941181170,45.69441657,-1200,55435
56000,54207.27273,53960,9.69,2945767622,49.77827841,200,55360
56300,54587.27273,54640,9.75,2949979581,51.25854851,1000,55320
56200,54930.90909,55360,9.73,2951334517,50.72187752,1800,55275
55400,55096.36364,55820,9.59,2952555506,46.52520765,900,55245
55800,55318.18182,55940,9.66,2952967944,48.80598738,1900,55255
55200,55396.36364,55780,9.56,2955388868,45.66007379,1000,55110
56300,55656.36364,55780,9.75,2955641762,51.79478131,3400,55085
56600,55909.09091,55860,9.8,2955958687,53.34187065,4000,55115
56500,56070.90909,56080,9.78,2957233283,52.73432605,3400,55130
55800,56043.63636,56080,9.66,2959880718,48.56455633,600,55100
55500,55950.90909,56140,9.61,2958575087,46.85462361,-500,55085
55900,55940,56060,9.68,2960179870,49.4122011,-400,55115
57500,56227.27273,56240,9.95,2959527410,58.0985462,1300,55270
57700,56527.27273,56480,9.99,2963580143,59.04519919,2300,55430
59400,57094.54545,57200,10.28,2964563086,66.06350535,3600,55705
59500,57614.54545,58000,10.3,2970280340,66.42795791,4300,55970
57300,57656.36364,58280,9.92,2970251911,52.95437148,1000,56190
59400,58061.81818,58660,10.28,2969111795,61.07117299,2800,56530
60000,58525.45455,59120,10.39,2973205848,63.03358257,3500,56875
59600,58852.72727,59160,10.32,2973988488,60.83195657,3800,57095
59200,59038.18182,59100,10.25,2975526943,58.6267364,3700,57255
59400,59192.72727,59520,10.28,2976921806,59.418871,3500,57410
60200,59429.09091,59680,10.42,2975313782,62.51080354,2700,57610
61800,59907.27273,60040,10.7,2976678983,67.79567851,4100,57930
62000,60347.27273,60520,10.73,2979876917,68.39543249,2600,58240
60400,60449.09091,60760,10.46,2980976424,58.93882949,900,58500
62900,60989.09091,61460,10.89,2977418352,66.68884335,5600,58830
61900,61245.45455,61800,10.71,2980121987,61.67442101,2500,59095
62400,61547.27273,61920,10.8,2980267822,63.16575258,2400,59390
62700,61860,62060,10.85,2980905373,64.06917043,3100,59735
61400,61880,62260,10.63,2981387139,57.48911884,2200,60030
61800,61932.72727,62040,10.7,2978984149,58.8882159,2400,60325
61400,61869.09091,61940,10.63,2979858052,56.87247571,1200,60520
60600,61638.18182,61580,10.49,2979072715,52.96739972,-1200,60665
61000,61501.81818,61240,10.56,2978807506,54.64432488,-1000,60745
61400,61456.36364,61240,10.63,2979086900,56.32145789,1000,60840
61000,61320,61080,10.56,2979300974,54.16453044,-1900,61025
60100,61054.54545,60820,10.4,2978862408,49.56509242,-1800,61060
60600,60912.72727,60820,10.49,2980114799,52.00352798,-1800,61090
62200,61094.54545,61060,10.77,2980158310,58.8583532,-500,61220
62600,61358.18182,61300,10.84,2985680848,60.38172977,1200,61390
60400,61200,61180,10.46,2988724193,49.52093085,-1400,61440
60300,61049.09091,61220,10.44,2986880659,49.08871579,-1100,61445
59200,60718.18182,60940,10.25,2984654935,44.48890294,-1400,61315
58900,60358.18182,60280,10.2,2981696169,43.29729735,-2100,61160
59200,60090.90909,59600,10.25,2980779688,44.88701307,-2200,61100
60400,60081.81818,59600,10.46,2980406091,50.8257993,-600,60975
59500,59920,59440,10.3,2980990765,46.75639612,-600,60855
59700,59805.45455,59540,10.33,2980543814,47.7574174,-900,60720
60500,59852.72727,59860,10.47,2981218354,51.6714489,-1700,60610
59300,59712.72727,59880,10.26,2982290225,46.0930328,-3300,60505
59500,59669.09091,59700,10.3,2982263753,47.11774907,-900,60390
59500,59641.81818,59700,10.3,2984491050,47.11774907,-800,60295
58600,59465.45455,59480,10.14,2983446095,42.86523445,-600,60195
58000,59190.90909,58980,10.04,2981767754,40.25672087,-900,60045
59100,59132.72727,58940,10.23,2979216295,46.66480103,-100,59930
58100,58894.54545,58660,10.06,2978142067,42.23020496,-2300,59785
57900,58661.81818,58340,10.02,2972400331,41.38316666,-1600,59675
58100,58494.54545,58240,10.06,2971666287,42.62255037,-1600,59550
56600,58083.63636,57960,9.8,2970088904,36.40535339,-3900,59270
55300,57507.27273,57200,9.57,2966676475,32.04296201,-4000,58905
55500,57040,56680,9.61,2965339762,33.36586341,-4000,58660
55400,56627.27273,56180,9.59,2964905145,33.01974757,-4100,58415
57800,56725.45455,56120,10.01,2970400648,47.18109103,-800,58345
58200,56910.90909,56440,10.07,2974040575,49.11219144,200,58310
59000,57238.18182,57180,10.21,2977126583,52.82689827,-100,58300
60700,57876.36364,58220,10.51,2979701881,59.5792996,2600,58315
60400,58412.72727,59220,10.46,2983322381,58.00147095,2500,58360
60500,58921.81818,59760,10.47,2983523234,58.39697667,2400,58400
60500,59387.27273,60220,10.47,2984487393,58.39697667,3900,58400
60800,59836.36364,60580,10.52,2985958859,59.7168514,5500,58475
61100,60240,60660,10.58,2987332055,61.047691,5600,58555
61000,60523.63636,60780,10.56,2988383164,60.33218254,5600,58630
60400,60596.36364,60760,10.46,2989308003,56.08475218,2600,58720
61500,60821.81818,60960,10.65,2990511026,61.4439077,3300,58895
61800,61041.81818,61160,10.7,2993784109,62.77802403,2800,59030
63400,61501.81818,61620,10.97,2995009859,68.94906917,2700,59295
63900,62003.63636,62200,11.06,3001579071,70.58999554,3500,59595
64600,62569.09091,63040,11.18,3005053104,72.76034095,4100,59920
63300,62823.63636,63400,10.96,3010762862,63.40260354,2800,60255
61000,62609.09091,63240,10.56,3012326910,50.92395803,200,60540
61800,62536.36364,62920,10.7,3005520203,54.29360323,700,60855
63500,62760,62840,10.99,3005826373,60.50019542,2500,61260
63800,62992.72727,62680,11.04,3011043701,61.49391224,3400,61560
61600,62763.63636,62340,10.66,3014053481,51.30136522,100,61730
61900,62587.27273,62520,10.71,3011898262,52.45855928,100,61875
63100,62627.27273,62780,10.92,3012802298,56.87307048,-300,61995
63000,62654.54545,62680,10.91,3015974361,56.40305051,-900,62125
62800,62661.81818,62480,10.87,3017760979,55.41662478,-1800,62240
62900,62720,62740,10.89,3020219612,55.83255338,-400,62360
63200,62840,63000,10.94,3022797691,57.12483617,2200,62480
62200,62738.18182,62820,10.77,3023151882,51.69522049,400,62535
63700,62901.81818,62960,11.03,3023518492,58.12472798,200,62670
62600,62861.81818,62920,10.84,3025320065,52.5959861,-1200,62780
62700,62861.81818,62880,10.85,3026182851,53.03335403,1100,62840
62100,62732.72727,62660,10.75,3025821940,50.0495654,200,62855
61100,62418.18182,62440,10.58,3025568688,45.45894152,-2000,62740
62000,62303.63636,62100,10.73,3026291640,49.91175411,-1000,62645
61300,62080,61840,10.61,3026922180,46.71707865,-1500,62480
60500,61738.18182,61400,10.47,3026673423,43.30558583,-2400,62340
60600,61458.18182,61100,10.49,3026210335,43.85747947,-2600,62320
60800,61261.81818,61040,10.52,3025304438,45.01042855,-1400,62270
60500,61036.36364,60740,10.47,3028440362,43.56520855,-3200,62120
61500,61050.90909,60780,10.65,3026692932,49.39770469,-1100,62005
60700,60940,60820,10.51,3028003920,45.35896944,-2000,61960
60300,60792.72727,60760,10.44,3027159704,43.44627393,-1800,61880
60100,60641.81818,60620,10.4,3028979700,42.48169193,-1000,61730
59500,60400,60420,10.3,3025292658,39.63847808,-2500,61555
60000,60294.54545,60120,10.39,3024992666,43.058583,-1300,61415
59000,60030.90909,59780,10.21,3026204650,38.37534509,-1500,61220
59800,59940,59680,10.35,3024837845,43.65512231,-800,61050
59900,59881.81818,59640,10.37,3025958110,44.29755854,-900,60935
61300,60094.54545,60000,10.61,3027317381,52.46846346,800,60815
60200,60092.72727,60040,10.42,3029991631,46.67510308,-1300,60695
60300,60132.72727,60300,10.44,3028104808,47.24537857,-400,60575
61100,60325.45455,60560,10.58,3028614032,51.69592301,800,60525
62300,60721.81818,61040,10.78,3030156153,57.48924176,2200,60585
63000,61205.45455,61380,10.91,3033717796,60.46773623,3500,60635
62100,61461.81818,61760,10.75,3040249034,55.12037792,2100,60675
62900,61825.45455,62280,10.89,3040001094,58.62310005,3900,60795
62700,62081.81818,62600,10.85,3040243186,57.41662363,2900,60900
63200,62376.36364,62780,10.94,3036800280,59.65222486,3300,61020
64000,62756.36364,62980,11.08,3036413170,62.99932398,2700,61195
