,날짜,시가,고가,저가,종가,거래량,거래대금,등락률,BPS,PER,PBR,EPS,DIV,DPS,buy_기관합계,buy_기타법인,buy_개인,buy_외국인합계,buy_전체,sell_기관합계,sell_기타법인,sell_개인,sell_외국인합계,sell_전체,foreign_상장주식수,foreign_보유수량,foreign_지분율,foreign_한도수량,foreign_한도소진률,short_거래량,short_매수,short_비중
677,2015-12-29,25300,25320,24820,25080,232944,291928971153,-0.95,953266,8.19,1.32,153105,1.59,20000,-48568569000.0,64714580000.0,43458753000.0,-59604764000.0,0.0,122871896000.0,540801000.0,24736764000.0,143779510153.0,291928971153.0,147299337,72804262,49.44,147299337,49.44,1545,232944,0.66
678,2015-12-30,25200,25440,25080,25200,203958,257149317000,0.48,953266,8.23,1.32,153105,1.59,20000,-55812940000.0,53787415000.0,-1629778000.0,3655303000.0,0.0,130007316000.0,235610000.0,19055994000.0,107850397000.0,257149317000.0,147299337,72746754,49.38,147299337,49.38,861,203958,0.42
679,2016-01-04,25200,25200,24100,24100,306939,375331217000,-4.37,953266,7.87,1.26,153105,1.66,20000,-68909380000.0,38636005000.0,105535950000.0,-75262575000.0,0.0,152967323000.0,562416000.0,30470878000.0,191330600000.0,375331217000.0,147299337,72749647,49.38,147299337,49.38,14362,306939,4.68
680,2016-01-05,24040,24360,23720,24160,216002,260737452839,0.25,953266,7.89,1.27,153105,1.66,20000,-18180240000.0,37353068000.0,13488457000.0,-32661285000.0,0.0,71522546000.0,344031000.0,32990760000.0,155880115839.0,260737452839.0,147299337,72687773,49.34,147299337,49.34,18958,216002,8.78
681,2016-01-06,24160,24160,23360,23500,366752,433569054000,-2.73,953266,7.67,1.23,153105,1.7,20000,-25882233000.0,39180869000.0,67538000000.0,-80836636000.0,0.0,128084117000.0,45834000.0,45322344000.0,260116759000.0,433569054000.0,147299337,72681995,49.34,147299337,49.34,21405,366752,5.84
682,2016-01-07,23320,23660,23020,23260,282388,329335893500,-1.02,953266,7.6,1.22,153105,1.72,20000,-15573915000.0,37587333000.0,39855444000.0,-61868862000.0,0.0,63374297000.0,266487000.0,37784954000.0,227910155500.0,329335893500.0,147299337,72652337,49.3,147299337,49.3,15735,282388,5.57
683,2016-01-08,23260,23720,23260,23420,257763,301860685807,0.69,953266,7.65,1.23,153105,1.71,20000,18555796000.0,29898199000.0,7415739000.0,-55869734000.0,0.0,46447704000.0,233481000.0,35827274000.0,219352226807.0,301860685807.0,147299337,72590659,49.28,147299337,49.28,5228,257763,2.03
684,2016-01-11,23120,23320,22920,23040,241277,278630831000,-1.62,953266,7.52,1.21,153105,1.74,20000,31351018000.0,38915053000.0,7925010000.0,-78191081000.0,0.0,26108435000.0,1324875000.0,37162990000.0,214034531000.0,278630831000.0,147299337,72554617,49.25,147299337,49.25,26149,241277,10.84
685,2016-01-12,22960,23320,22880,22920,206283,237947553740,-0.52,953266,7.49,1.2,153105,1.75,20000,-13244470000.0,38708691000.0,20164778000.0,-45628999000.0,0.0,33930551000.0,158268000.0,20649142000.0,183209592740.0,237947553740.0,147299337,72457337,49.2,147299337,49.2,20254,206283,9.82
686,2016-01-13,23060,23180,22960,22960,143316,165119243000,0.17,953266,7.5,1.2,153105,1.74,20000,9701448000.0,379094000.0,4779394000.0,-14859936000.0,0.0,25617518000.0,49695000.0,18190228000.0,121261802000.0,165119243000.0,147299337,72401278,49.16,147299337,49.16,11039,143316,7.7
687,2016-01-14,22620,22840,22620,22760,209022,237186845000,-0.87,953266,7.43,1.19,153105,1.76,20000,18723894000.0,3794598000.0,13985237000.0,-36503729000.0,0.0,39910641000.0,28400000.0,23168050000.0,174079754000.0,237186845000.0,147299337,72384335,49.12,147299337,49.12,23218,209022,11.11
688,2016-01-15,22800,23040,22480,22640,209464,238139428600,-0.53,953266,7.39,1.19,153105,1.77,20000,1497920000.0,-2272992000.0,11164192000.0,-10389120000.0,0.0,35059380000.0,4269412000.0,19469932000.0,179340704600.0,238139428600.0,147299337,72350475,49.12,147299337,49.12,2484,209464,1.19
689,2016-01-18,21760,22660,21760,22520,320214,357082162000,-0.53,953266,7.35,1.18,153105,1.78,20000,34640831000.0,-805206000.0,10883741000.0,-44719366000.0,0.0,54547692000.0,1085161000.0,37912559000.0,263536750000.0,357082162000.0,147299337,72339840,49.12,147299337,49.12,58525,320214,18.28
690,2016-01-19,22560,23420,22560,23420,207242,238811876000,4.0,953266,7.65,1.23,153105,1.71,20000,-23178566000.0,-1238419000.0,-28609545000.0,53026530000.0,0.0,91048580000.0,2292076000.0,50948287000.0,94522933000.0,238811876000.0,147299337,72285912,49.06,147299337,49.06,23671,207242,11.42
691,2016-01-20,23200,23200,22640,22760,167052,191106722400,-2.82,953266,7.43,1.19,153105,1.76,20000,9046012000.0,423579000.0,20666481000.0,-30136072000.0,0.0,51147589000.0,29815000.0,15473086000.0,124456232400.0,191106722400.0,147299337,72326538,49.1,147299337,49.1,24968,167052,14.95
692,2016-01-21,22660,23100,22500,22620,190352,217067654000,-0.62,953266,7.39,1.19,153105,1.77,20000,58875732000.0,-325540000.0,5134052000.0,-63684244000.0,0.0,22705718000.0,325540000.0,17611099000.0,176425297000.0,217067654000.0,147299337,72278825,49.06,147299337,49.06,12878,190352,6.77
693,2016-01-22,22900,23360,22900,23360,147528,170994648000,3.27,953266,7.63,1.23,153105,1.71,20000,47002737000.0,3263484000.0,-27674820000.0,-22591401000.0,0.0,30063075000.0,1118107000.0,40363564000.0,99449902000.0,170994648000.0,147299337,72192751,49.0,147299337,49.0,29419,147528,19.94
694,2016-01-25,23440,23520,23120,23240,159913,186208743000,-0.51,953266,7.59,1.22,153105,1.72,20000,36006896000.0,171895000.0,10632667000.0,-46811458000.0,0.0,35825729000.0,1325630000.0,13252959000.0,135804425000.0,186208743000.0,147299337,72177187,49.0,147299337,49.0,14662,159913,9.17
695,2016-01-26,23100,23140,22720,22740,152399,174094090000,-2.15,953266,7.43,1.19,153105,1.76,20000,2354044000.0,-1727721000.0,20624616000.0,-21250939000.0,0.0,45021021000.0,1800590000.0,13180328000.0,114092151000.0,174094090000.0,147299337,72134905,48.97,147299337,48.97,21506,152399,14.11
696,2016-01-27,22520,23500,22520,23500,276237,318786396000,3.34,953266,7.67,1.23,153105,1.7,20000,43912169000.0,-183267000.0,-13612529000.0,-30116373000.0,0.0,102419026000.0,1787742000.0,59410434000.0,155169194000.0,318786396000.0,147299337,72140475,48.97,147299337,48.97,15880,276237,5.75
697,2016-01-28,23280,23360,22780,22900,315912,362255796600,-2.55,953266,7.48,1.2,153105,1.75,20000,-93306630000.0,26800000.0,62356266000.0,30923564000.0,0.0,158380121000.0,387655000.0,39389245000.0,164098775600.0,362255796600.0,147299337,72141384,48.97,147299337,48.97,11212,315912,3.55
698,2016-01-29,22800,23000,22320,23000,436983,496469081818,0.44,953266,7.51,1.21,153105,1.74,20000,-21049459000.0,46619836000.0,4212452000.0,-29782829000.0,0.0,120742761000.0,1275282000.0,58945670000.0,315505368818.0,496469081818.0,145069337,72156456,49.75,145069337,49.75,16776,436983,3.84
699,2016-02-01,23040,23260,23020,23260,259979,300759048000,1.13,953266,7.6,1.22,153105,1.72,20000,-69673424000.0,23469842000.0,-18167443000.0,64371025000.0,0.0,117936707000.0,1166693000.0,40467147000.0,141188501000.0,300759048000.0,145069337,72138398,49.72,145069337,49.72,22234,259979,8.55
700,2016-02-02,23220,23320,22940,23120,166348,192886012000,-0.6,953266,7.55,1.21,153105,1.73,20000,-31638611000.0,48351018000.0,-18203020000.0,1490613000.0,0.0,61324431000.0,836038000.0,28965687000.0,101759856000.0,192886012000.0,145069337,72177140,49.75,145069337,49.75,3461,166348,2.08
701,2016-02-03,23000,23040,22740,22920,174507,200071091000,-0.87,953266,7.49,1.2,153105,1.75,20000,-36383056000.0,49559249000.0,71332000.0,-13247525000.0,0.0,60604671000.0,119120000.0,14976813000.0,124370487000.0,200071091000.0,145069337,72169761,49.75,145069337,49.75,6868,174507,3.94
702,2016-02-04,23000,23220,22960,23120,247959,286552672000,0.87,953266,7.55,1.21,153105,1.73,20000,333660000.0,24168376000.0,-8633425000.0,-15868611000.0,0.0,56307215000.0,464123000.0,21141655000.0,208639679000.0,286552672000.0,145069337,72159151,49.75,145069337,49.75,10352,247959,4.17
703,2016-02-05,23120,23380,23120,23280,188094,218895108685,0.69,953266,7.6,1.22,153105,1.72,20000,-23610229000.0,24694604000.0,-17347043000.0,16262668000.0,0.0,45325814000.0,1948772000.0,31379858000.0,140240664685.0,218895108685.0,145069337,72149344,49.72,145069337,49.72,6251,188094,3.32
704,2016-02-11,22360,22740,22360,22600,305262,344361063000,-2.92,953266,7.38,1.19,153105,1.77,20000,7752786000.0,50601364000.0,22616082000.0,-80970232000.0,0.0,42690794000.0,63316000.0,20487045000.0,281119908000.0,344361063000.0,145069337,72153686,49.75,145069337,49.75,27644,305262,9.06
705,2016-02-12,22600,23020,22440,22600,256232,292031250500,0.0,953266,7.38,1.19,153105,1.77,20000,44074252000.0,47293358000.0,-27858469000.0,-63509141000.0,0.0,50943052000.0,2365268000.0,46177461000.0,192545469500.0,292031250500.0,145069337,72091728,49.7,145069337,49.7,12942,256232,5.05
706,2016-02-15,23080,23200,22880,23080,183146,210957395000,2.12,953266,7.54,1.21,153105,1.73,20000,4983857000.0,24825279000.0,-10640525000.0,-19168611000.0,0.0,56985163000.0,468382000.0,25397282000.0,128106568000.0,210957395000.0,145069337,72037173,49.66,145069337,49.66,9736,183146,5.32
707,2016-02-16,23160,23580,23140,23360,180401,211309041000,1.21,953266,7.63,1.23,153105,1.71,20000,-17861257000.0,52442024000.0,-26781404000.0,-7799363000.0,0.0,64906756000.0,324548000.0,38045190000.0,108032547000.0,211309041000.0,145069337,72018124,49.62,145069337,49.62,3527,180401,1.96
708,2016-02-17,23580,24020,23380,23700,246062,291221290000,1.46,953266,7.74,1.24,153105,1.69,20000,5221087000.0,60544765000.0,-43460393000.0,-22305459000.0,0.0,81984260000.0,603499000.0,59671065000.0,148962466000.0,291221290000.0,145069337,72011414,49.62,145069337,49.62,6122,246062,2.49
709,2016-02-18,24060,24060,23560,23740,222481,264666470521,0.17,953266,7.75,1.25,153105,1.68,20000,17985870000.0,59936467000.0,-5087475000.0,-72834862000.0,0.0,31520535000.0,335632000.0,24178931000.0,208631372521.0,264666470521.0,145069337,71991777,49.62,145069337,49.62,18182,222481,8.17
710,2016-02-19,23740,23900,23480,23800,176852,209455620271,0.25,953266,7.77,1.25,153105,1.68,20000,-33093018000.0,59784141000.0,-8033151000.0,-18657972000.0,0.0,73326145000.0,29400000.0,19458736000.0,116641339271.0,209455620271.0,145069337,71933174,49.6,145069337,49.6,3678,176852,2.08
711,2016-02-22,23800,23840,23320,23500,174899,206059224890,-1.26,953266,7.67,1.23,153105,1.7,20000,-38946511000.0,59513916000.0,6890621000.0,-27458026000.0,0.0,74231369000.0,141412000.0,20159004000.0,111527439890.0,206059224890.0,145069337,71912877,49.56,145069337,49.56,4235,174899,2.42
712,2016-02-23,23580,23780,23460,23620,147674,174272083000,0.51,953266,7.71,1.24,153105,1.69,20000,-32401340000.0,59340263000.0,-7461450000.0,-19477473000.0,0.0,58052275000.0,172426000.0,20659781000.0,95387601000.0,174272083000.0,145069337,71907770,49.56,145069337,49.56,3435,147674,2.33
713,2016-02-24,23560,23580,23220,23440,140484,164927005000,-0.76,953266,7.65,1.23,153105,1.71,20000,-20123357000.0,59322062000.0,2430996000.0,-41629701000.0,0.0,35335682000.0,5875000.0,12174473000.0,117410975000.0,164927005000.0,145069337,71883989,49.56,145069337,49.56,9953,140484,7.08
714,2016-02-25,23440,23740,23440,23580,133635,157669421000,0.6,953266,7.7,1.24,153105,1.7,20000,-4625168000.0,58533412000.0,-12391480000.0,-41516764000.0,0.0,37261544000.0,946476000.0,20242255000.0,99219146000.0,157669421000.0,145069337,71854926,49.53,145069337,49.53,2264,133635,1.69
715,2016-02-26,23600,23740,23440,23440,177344,208864489000,-0.59,953266,7.65,1.23,153105,1.71,20000,-48155622000.0,58392864000.0,2903834000.0,-13141076000.0,0.0,85082537000.0,1064637000.0,9336919000.0,113380396000.0,208864489000.0,145069337,71825013,49.5,145069337,49.5,5221,177344,2.94
716,2016-02-29,23580,23880,23520,23560,288680,341730680971,0.51,953266,7.69,1.24,153105,1.7,20000,-69414353000.0,59137649000.0,-21471463000.0,31748167000.0,0.0,106118373000.0,690131000.0,30044586000.0,204877590971.0,341730680971.0,145069337,71826789,49.5,145069337,49.5,4792,288680,1.66
717,2016-03-02,24000,24140,23920,23940,236372,283852951000,1.61,953266,7.82,1.26,153105,1.67,20000,-33469366000.0,49529901000.0,-40622830000.0,24562295000.0,0.0,70867591000.0,936078000.0,52813501000.0,159235781000.0,283852951000.0,145069337,71853787,49.53,145069337,49.53,2830,236372,1.2
718,2016-03-03,24260,24400,24040,24400,218991,265284785416,1.92,953266,7.97,1.28,153105,1.64,20000,-68309565000.0,50704433000.0,-32027631000.0,49632763000.0,0.0,104571623000.0,125764000.0,38273317000.0,122314081416.0,265284785416.0,145069337,71874263,49.53,145069337,49.53,22608,218991,10.32
719,2016-03-04,24400,24560,24040,24300,201490,245611861000,-0.41,953266,7.94,1.27,153105,1.65,20000,-29092816000.0,50722904000.0,-19758972000.0,-1871116000.0,0.0,52771746000.0,551317000.0,29714649000.0,162574149000.0,245611861000.0,145069337,71915154,49.56,145069337,49.56,7219,201490,3.58
720,2016-03-07,24400,24620,24300,24460,131376,160439055900,0.66,953266,7.99,1.28,153105,1.64,20000,-34114527000.0,51053054000.0,-21131383000.0,4192856000.0,0.0,52982733000.0,224978000.0,26663536000.0,80567808900.0,160439055900.0,145069337,71922089,49.6,145069337,49.6,11088,131376,8.44
721,2016-03-08,24460,24480,23720,23840,216202,259515853000,-2.53,953266,7.79,1.25,153105,1.68,20000,-3467048000.0,50853862000.0,19061010000.0,-66447824000.0,0.0,83497442000.0,336109000.0,13883765000.0,161798537000.0,259515853000.0,145069337,71926298,49.6,145069337,49.6,8904,216202,4.12
722,2016-03-09,23760,23980,23540,23880,183380,217551269956,0.17,953266,7.8,1.25,153105,1.68,20000,-32344649000.0,49920063000.0,4846956000.0,-22422370000.0,0.0,64910904000.0,7112000.0,11945443000.0,140687810956.0,217551269956.0,145069337,71871273,49.53,145069337,49.53,7841,183380,4.28
723,2016-03-10,24160,24720,24020,24500,283540,346840121000,2.6,953266,8.0,1.29,153105,1.63,20000,-111823711000.0,48675716000.0,-77299823000.0,140447818000.0,0.0,179975689000.0,4414900000.0,85905171000.0,76544361000.0,346840121000.0,145069337,71845003,49.53,145069337,49.53,17103,283540,6.03
724,2016-03-11,24500,25060,24320,24980,267225,331888378800,1.96,953266,8.16,1.31,153105,1.6,20000,-17182842000.0,53400552000.0,-58692360000.0,22474650000.0,0.0,92775871000.0,1014474000.0,70329070000.0,167768963800.0,331888378800.0,145069337,71958173,49.6,145069337,49.6,16829,267225,6.3
725,2016-03-14,25340,25460,24980,25100,217154,274198665000,0.48,953266,8.2,1.32,153105,1.59,20000,16054382000.0,27694115000.0,-34604723000.0,-9143774000.0,0.0,96497219000.0,1188271000.0,45599534000.0,130913641000.0,274198665000.0,145069337,71972604,49.62,145069337,49.62,19702,217154,9.07
726,2016-03-15,25100,25280,24920,25060,172808,217075566930,-0.16,953266,8.18,1.31,153105,1.6,20000,4048643000.0,54107362000.0,-12247223000.0,-45908782000.0,0.0,41147321000.0,111818000.0,18578112000.0,157238315930.0,217075566930.0,145069337,71964014,49.62,145069337,49.62,7433,172808,4.3
727,2016-03-16,25120,25260,25060,25120,146856,184669685384,0.24,953266,8.2,1.32,153105,1.59,20000,14658703000.0,27044628000.0,-6180301000.0,-35523030000.0,0.0,47665385000.0,328180000.0,13016001000.0,123660119384.0,184669685384.0,145069337,71927238,49.6,145069337,49.6,6942,146856,4.73
728,2016-03-17,25300,25920,25140,25260,246869,315157216000,0.56,953266,8.25,1.32,153105,1.58,20000,-40729047000.0,25501168000.0,-34176090000.0,49403969000.0,0.0,106205644000.0,3180971000.0,52300544000.0,153470057000.0,315157216000.0,145069337,71897147,49.56,145069337,49.56,6828,246869,2.77
729,2016-03-18,25560,25560,25260,25460,225314,286243564912,0.79,953266,8.31,1.34,153105,1.57,20000,-78440372000.0,30218202000.0,-3016739000.0,51238909000.0,0.0,114715412000.0,263179000.0,17341428000.0,153923545912.0,286243564912.0,145069337,71935433,49.6,145069337,49.6,6192,225314,2.75
730,2016-03-21,25480,25580,25160,25340,181170,229720890000,-0.47,953266,8.28,1.33,153105,1.58,20000,-53474011000.0,58570219000.0,1173298000.0,-6269506000.0,0.0,96281585000.0,245183000.0,12726004000.0,120468118000.0,229720890000.0,145069337,71968992,49.62,145069337,49.62,15557,181170,8.59
731,2016-03-22,25340,25580,25240,25380,202872,257254019518,0.16,953266,8.29,1.33,153105,1.58,20000,-42934379000.0,58937447000.0,-9238374000.0,-6764694000.0,0.0,76959169000.0,416625000.0,17716373000.0,162161852518.0,257254019518.0,145069337,71963085,49.62,145069337,49.62,4940,202872,2.44
732,2016-03-23,25380,25580,25240,25580,197418,251144685000,0.79,953266,8.35,1.34,153105,1.56,20000,-26103173000.0,59146601000.0,-29568215000.0,-3475213000.0,0.0,59674165000.0,322911000.0,32512366000.0,158635243000.0,251144685000.0,145069337,71957806,49.6,145069337,49.6,2804,197418,1.42
733,2016-03-24,25580,25800,25320,25640,218795,280495475000,0.23,953266,8.37,1.34,153105,1.56,20000,-16576915000.0,58598527000.0,-37409065000.0,-4612547000.0,0.0,109176165000.0,1449439000.0,44360544000.0,125509327000.0,280495475000.0,145069337,71972405,49.62,145069337,49.62,16218,218795,7.41
734,2016-03-25,25660,25800,25560,25760,143446,184538535000,0.47,953266,8.41,1.35,153105,1.55,20000,-14006626000.0,58031937000.0,-38845269000.0,-5180042000.0,0.0,68078251000.0,1218856000.0,41996981000.0,73244447000.0,184538535000.0,145069337,71965836,49.62,145069337,49.62,8867,143446,6.18
735,2016-03-28,25760,26000,25760,25880,121218,156895736000,0.47,953266,8.45,1.36,153105,1.55,20000,-11205134000.0,57483974000.0,-33795470000.0,-12483370000.0,0.0,59587844000.0,2431400000.0,40743246000.0,54133246000.0,156895736000.0,145069337,71971685,49.62,145069337,49.62,8952,121218,7.39
736,2016-03-29,25880,26000,25700,25800,172454,222853763000,-0.31,953266,8.43,1.35,153105,1.55,20000,-14958736000.0,59678173000.0,-21657565000.0,-23061872000.0,0.0,70672228000.0,360810000.0,33666983000.0,118153742000.0,222853763000.0,145069337,71959260,49.6,145069337,49.6,13524,172454,7.84
737,2016-03-30,26200,26420,26040,26160,267605,350605056000,1.4,953266,8.54,1.37,153105,1.53,20000,19347943000.0,61357140000.0,-42766941000.0,-37938142000.0,0.0,88810140000.0,1982134000.0,59917141000.0,199895641000.0,350605056000.0,145069337,71953382,49.6,145069337,49.6,23054,267605,8.61
738,2016-03-31,26120,26280,25960,26240,382615,500181052171,0.31,953266,8.57,1.38,153105,1.52,20000,-615292000.0,59128467000.0,-24794237000.0,-33718938000.0,0.0,76090372000.0,1092648000.0,31095833000.0,391902199171.0,500181052171.0,145069337,71914157,49.56,145069337,49.56,13592,382615,3.55
739,2016-04-01,25980,26180,25420,25580,271156,349861239136,-2.52,953266,8.35,1.34,153105,1.56,20000,37217293000.0,59907368000.0,177506000.0,-97302167000.0,0.0,71683868000.0,142738000.0,23394735000.0,254639898136.0,349861239136.0,145069337,71874766,49.56,145069337,49.56,12211,271156,4.5
740,2016-04-04,25580,26100,25580,26100,188046,243653171226,2.03,953266,8.52,1.37,153105,1.53,20000,-67280507000.0,60687523000.0,-16221501000.0,22814485000.0,0.0,94509712000.0,342087000.0,28855466000.0,119945906226.0,243653171226.0,145069337,71799293,49.5,145069337,49.5,6418,188046,3.41
741,2016-04-05,25980,25980,25200,25200,236319,301471883800,-3.45,953266,8.23,1.32,153105,1.59,20000,7357699000.0,60747290000.0,43592005000.0,-111696994000.0,0.0,79051321000.0,95270000.0,12095390000.0,210229902800.0,301471883800.0,145069337,71825698,49.5,145069337,49.5,5173,236319,2.19
742,2016-04-06,25380,25820,25360,25700,184234,236263738000,1.98,953266,8.39,1.35,153105,1.56,20000,-102708577000.0,60501497000.0,-2356024000.0,44563104000.0,0.0,138060084000.0,171003000.0,24180685000.0,73851966000.0,236263738000.0,145069337,71732777,49.44,145069337,49.44,11876,184234,6.45
743,2016-04-07,26000,26000,25160,25380,258795,329570965000,-1.25,953266,8.29,1.33,153105,1.58,20000,-119914264000.0,57562014000.0,30005754000.0,32346496000.0,0.0,165349764000.0,1727731000.0,23379808000.0,139113662000.0,329570965000.0,145069337,71775606,49.47,145069337,49.47,13320,258795,5.15
744,2016-04-08,25380,25380,24800,24920,251868,315016657000,-1.81,953266,8.14,1.31,153105,1.61,20000,-98993312000.0,58547888000.0,31378364000.0,9067060000.0,0.0,164302593000.0,113446000.0,21538161000.0,129062457000.0,315016657000.0,145069337,71797321,49.5,145069337,49.5,28245,251868,11.21
745,2016-04-11,24920,25420,24920,25320,120693,151918457355,1.61,953266,8.27,1.33,153105,1.58,20000,-61940624000.0,57553097000.0,-15931588000.0,20319115000.0,0.0,74138896000.0,519824000.0,32302040000.0,44957697355.0,151918457355.0,145069337,71827823,49.5,145069337,49.5,9348,120693,7.75
746,2016-04-12,25400,25620,25320,25500,134054,170954198000,0.71,953266,8.33,1.34,153105,1.57,20000,-43417873000.0,58699020000.0,-21461997000.0,6180850000.0,0.0,62630322000.0,341626000.0,28289356000.0,79692894000.0,170954198000.0,145069337,71844867,49.53,145069337,49.53,10769,134054,8.03
747,2016-04-14,26000,26040,25780,26000,335327,435441430588,1.96,953266,8.49,1.36,153105,1.54,20000,6910113000.0,60490924000.0,-83120162000.0,15719125000.0,0.0,111033582000.0,1499662000.0,88064582000.0,234843604588.0,435441430588.0,145069337,71850108,49.53,145069337,49.53,20616,335327,6.15
748,2016-04-15,26180,26200,25800,26000,136599,177241956000,0.0,953266,8.49,1.36,153105,1.54,20000,18352759000.0,-1048178000.0,-8782275000.0,-8522306000.0,0.0,74201848000.0,1368040000.0,15978200000.0,85693868000.0,177241956000.0,145069337,71862315,49.53,145069337,49.53,5590,136599,4.09
749,2016-04-18,25900,26100,25840,25980,128474,166639007000,-0.08,953266,8.48,1.36,153105,1.54,20000,-13911926000.0,-19615000.0,-5284476000.0,19216017000.0,0.0,74955034000.0,97290000.0,13074603000.0,78512080000.0,166639007000.0,145069337,71855399,49.53,145069337,49.53,9525,128474,7.41
750,2016-04-19,25880,25920,25660,25760,144766,186507582718,-0.85,953266,8.41,1.35,153105,1.55,20000,10732388000.0,251024000.0,3134528000.0,-14117940000.0,0.0,60938008000.0,6442000.0,10798478000.0,114764654718.0,186507582718.0,145069337,71870232,49.53,145069337,49.53,5771,144766,3.99
751,2016-04-20,25640,26000,25640,25980,171972,222505696250,0.85,953266,8.48,1.36,153105,1.54,20000,-41181017000.0,-208663000.0,-17131682000.0,58521362000.0,0.0,77097783000.0,229297000.0,22451060000.0,122727556250.0,222505696250.0,145069337,71896047,49.56,145069337,49.56,14458,171972,8.41
752,2016-04-21,26000,26020,25760,25880,145089,188157126600,-0.38,953266,8.45,1.36,153105,1.55,20000,-642409000.0,698116000.0,-9659854000.0,9604147000.0,0.0,59049861000.0,20709000.0,19571963000.0,109514593600.0,188157126600.0,145069337,71947159,49.6,145069337,49.6,4407,145089,3.04
753,2016-04-22,25880,25880,25540,25600,114830,147451087000,-1.08,953266,8.36,1.34,153105,1.56,20000,-32424042000.0,-2275258000.0,7530349000.0,27168951000.0,0.0,75270372000.0,2549022000.0,8756235000.0,60875458000.0,147451087000.0,145069337,71947774,49.6,145069337,49.6,1947,114830,1.7
754,2016-04-25,25700,25700,25420,25620,91957,117549279000,0.08,953266,8.37,1.34,153105,1.56,20000,-37928316000.0,-643021000.0,2311338000.0,36259999000.0,0.0,71689103000.0,681261000.0,8192533000.0,36986382000.0,117549279000.0,145069337,71966986,49.62,145069337,49.62,2773,91957,3.02
755,2016-04-26,25700,26100,25660,25920,166901,216518899400,1.17,953266,8.46,1.36,153105,1.54,20000,413102000.0,1364025000.0,-33342947000.0,31565820000.0,0.0,58688270000.0,607488000.0,39190476000.0,118032665400.0,216518899400.0,145069337,71980470,49.62,145069337,49.62,7664,166901,4.59
756,2016-04-27,25880,26000,25720,26000,165946,215119707000,0.31,953266,8.49,1.36,153105,1.54,20000,14042340000.0,3306506000.0,-10895662000.0,-6453184000.0,0.0,65330058000.0,76668000.0,23554821000.0,126158160000.0,215119707000.0,145069337,72007627,49.62,145069337,49.62,7931,165946,4.78
757,2016-04-28,26000,26000,25220,25300,293069,373375703000,-2.69,953266,8.26,1.33,153105,1.58,20000,-3037374000.0,-151942000.0,58991427000.0,-55802111000.0,0.0,141402473000.0,422525000.0,18971952000.0,212578753000.0,373375703000.0,145069337,72000544,49.62,145069337,49.62,16380,293069,5.59
758,2016-04-29,25200,25340,24840,24900,325078,406396273452,-1.58,953266,8.13,1.31,153105,1.61,20000,-91983202000.0,33213735000.0,35766206000.0,23003261000.0,0.0,165646149000.0,47423000.0,15628199000.0,225074502452.0,406396273452.0,145069337,71944720,49.6,145069337,49.6,1898,325078,0.58
759,2016-05-02,24940,25240,24900,25000,140552,175667923050,0.4,1016129,9.9,1.23,126305,1.68,21000,-56514804000.0,27478775000.0,7373873000.0,21662156000.0,0.0,85537645000.0,58750000.0,13153393000.0,76918135050.0,175667923050.0,142969337,72067625,50.4,142969337,50.4,2695,140552,1.92
760,2016-05-03,25340,25400,25120,25220,158066,199738658000,0.88,1016129,9.98,1.24,126305,1.67,21000,-52157864000.0,16466538000.0,-8605471000.0,44296797000.0,0.0,104878533000.0,95946000.0,19023192000.0,75740987000.0,199738658000.0,142969337,72076563,50.4,142969337,50.4,2850,158066,1.8
761,2016-05-04,25440,25800,25240,25800,294055,375424577742,2.3,1016129,10.21,1.27,126305,1.63,21000,-62675345000.0,16367743000.0,-38918578000.0,85226180000.0,0.0,165575291000.0,561720000.0,45795497000.0,163492069742.0,375424577742.0,142969337,72112219,50.44,142969337,50.44,18005,294055,6.12
762,2016-05-09,25800,26000,25700,25980,312894,405390164688,0.7,1016129,10.28,1.28,126305,1.62,21000,31299638000.0,33769136000.0,-54667925000.0,-10400849000.0,0.0,45344418000.0,815295000.0,62590987000.0,296639464688.0,405390164688.0,142969337,72178424,50.5,142969337,50.5,15664,312894,5.01
763,2016-05-10,25980,26000,25760,25920,171191,221835012000,-0.23,1016129,10.26,1.28,126305,1.62,21000,-6197904000.0,34679903000.0,-16083437000.0,-12398562000.0,0.0,53626038000.0,68445000.0,19917731000.0,148222798000.0,221835012000.0,142969337,72169814,50.47,142969337,50.47,15883,171191,9.28
764,2016-05-11,25920,25980,25740,25840,176688,228342155000,-0.31,1016129,10.23,1.27,126305,1.63,21000,-64714980000.0,33268597000.0,-14632000000.0,46078383000.0,0.0,99431882000.0,1534224000.0,19305125000.0,108070924000.0,228342155000.0,142969337,72166554,50.47,142969337,50.47,18017,176688,10.2
765,2016-05-12,25840,25840,25500,25620,152302,195458227000,-0.85,1016129,10.14,1.26,126305,1.64,21000,-32618499000.0,34296028000.0,8922203000.0,-10599732000.0,0.0,87036078000.0,268950000.0,5357371000.0,102795828000.0,195458227000.0,142969337,72193590,50.5,142969337,50.5,28712,152302,18.85
766,2016-05-13,25620,25620,25020,25060,245698,309438828500,-2.19,1016129,9.92,1.23,126305,1.68,21000,-27745112000.0,34834053000.0,49809627000.0,-56898568000.0,0.0,77479489000.0,138460000.0,12090436000.0,219730443500.0,309438828500.0,142969337,72183862,50.5,142969337,50.5,54543,245698,22.2
