data,algorithm,rmse,r2
WMA MA5 PER foreign_보유수량 RSI 종가,lstm,1064.4044424365622,0.9762797746408001
PER foreign_보유수량 종가,lstmgru,1064.9259700127982,0.9762565244892555
foreign_보유수량 MA20 종가,lstm,1065.1230286096077,0.9762477364814552
foreign_보유수량 MOM 종가,lstm,1065.9862311445074,0.976209222015788
WMA MA5 PER RSI MOM MA20 종가,lstm,1066.8997572528729,0.9761684282254942
WMA MA5 PER RSI MOM 종가,lstm,1067.5885963769013,0.9761376447926343
WMA PER MA20 종가,lstm,1067.6846045537122,0.9761333527193777
PER MA20 종가,lstm,1068.3210407302927,0.9761048908967339
WMA MA5 PER foreign_보유수량 RSI MOM 종가,lstmgru,1069.123845173915,0.9760689647907442
MA5 foreign_보유수량 MOM MA20 종가,lstm,1069.197645499981,0.9760656608158754
WMA 종가,lstmgru,1069.361218314248,0.9760583369937438
PER RSI MOM 종가,gru,1070.4927024627389,0.9760076451538171
MA5 PER RSI 종가,lstm,1072.0959429432464,0.9759357262725965
WMA foreign_보유수량 RSI 종가,lstm,1072.8770837885659,0.9759006465107354
MA5 PER foreign_보유수량 RSI MA20 종가,lstmgru,1072.9318237260586,0.9758981872714109
WMA RSI MOM MA20 종가,gru,1074.1916716026512,0.9758415528345462
WMA foreign_보유수량 RSI MOM 종가,lstm,1074.6446968825226,0.9758211715647994
WMA foreign_보유수량 MA20 종가,lstmgru,1077.3751410311525,0.9756981489306708
WMA PER foreign_보유수량 MOM 종가,lstm,1078.3481689461064,0.9756542328300469
WMA MA5 PER foreign_보유수량 MOM MA20 종가,gru,1079.8150931774003,0.9755879505511537
MOM MA20 종가,lstm,1085.4029046311373,0.9753346425978862
WMA PER RSI MOM 종가,lstmgru,1085.8835615444875,0.975312792279354
PER foreign_보유수량 RSI MOM MA20 종가,lstmgru,1086.108497168538,0.9753025635443154
foreign_보유수량 MOM MA20 종가,gru,1086.611289393399,0.9752796918822034
MA5 foreign_보유수량 RSI MA20 종가,lstmgru,1087.2700242344386,0.9752497104815875
MA5 PER 종가,lstm,1087.5783732672492,0.9752356701607086
MA20 종가,lstm,1088.1766243195582,0.9752084181271649
foreign_보유수량 RSI MOM MA20 종가,lstmgru,1089.261220560225,0.9751589734761941
WMA PER RSI MOM 종가,lstm,1090.249187171158,0.9751138911135006
PER foreign_보유수량 RSI 종가,lstm,1090.5753901477024,0.9750989970189545
MA5 RSI 종가,lstmgru,1091.1919764532242,0.9750708321477093
MA5 foreign_보유수량 MA20 종가,lstm,1091.4266499967675,0.9750601083789091
WMA MA5 PER 종가,lstm,1091.4333073065995,0.9750598041292519
MA5 MOM MA20 종가,lstmgru,1091.7397336697152,0.9750457979480586
MA5 PER MOM 종가,lstmgru,1092.0614111080122,0.9750310904383153
MA5 foreign_보유수량 RSI MOM MA20 종가,gru,1092.595811779394,0.9750066473681781
MA5 PER MOM MA20 종가,lstm,1093.0334699621983,0.9749866203170234
MA5 PER foreign_보유수량 RSI 종가,gru,1094.3899319691925,0.9749244982436673
WMA MA5 PER foreign_보유수량 RSI 종가,lstmgru,1096.7884334741875,0.974814465186282
PER RSI MOM MA20 종가,lstmgru,1096.9309894113783,0.9748079177415085
MA5 PER foreign_보유수량 종가,lstm,1097.5672397459912,0.9747786850561352
WMA MA5 RSI MOM MA20 종가,lstm,1098.1017168457965,0.9747541152676532
WMA MA5 PER MA20 종가,lstm,1098.635850030523,0.97472954933869
WMA PER MOM 종가,lstmgru,1098.8855141104798,0.9747180626560266
WMA MA5 PER foreign_보유수량 MOM MA20 종가,lstmgru,1100.6648811242603,0.9746361209680662
RSI MOM MA20 종가,gru,1101.2194090909095,0.9746105572864066
MA5 RSI MA20 종가,gru,1102.2528541712106,0.9745628812169148
WMA RSI MA20 종가,lstm,1102.2837600569467,0.9745614547425717
WMA PER MOM MA20 종가,lstmgru,1102.8109269782194,0.974537116968903
WMA MOM MA20 종가,lstm,1103.181704325927,0.9745199922794404
WMA MA5 MOM 종가,lstm,1105.8735286003212,0.9743954953231977
WMA MA5 PER MOM 종가,lstm,1106.0755764157068,0.9743861383638434
PER 종가,lstmgru,1106.600286323025,0.9743618307394667
MA5 PER foreign_보유수량 RSI 종가,lstm,1109.3096498955579,0.974236133758675
WMA MA5 foreign_보유수량 RSI MA20 종가,lstm,1110.69840898464,0.9741715851450123
WMA RSI MOM 종가,lstmgru,1110.8917598164564,0.9741625919203344
PER RSI MOM MA20 종가,lstm,1112.1276030280806,0.9741050728211665
PER foreign_보유수량 종가,lstm,1113.4409949135852,0.9740438743225696
PER foreign_보유수량 MOM 종가,lstmgru,1113.441417447763,0.9740438546226441
RSI 종가,lstm,1115.232402209941,0.9739602858822637
MOM 종가,lstmgru,1116.4605283469136,0.973902902932982
WMA MA5 RSI MA20 종가,lstm,1116.7707255451885,0.9738883992926317
WMA PER foreign_보유수량 MOM MA20 종가,gru,1117.2421372773088,0.973866350159998
MA5 foreign_보유수량 MOM MA20 종가,gru,1119.3720820369597,0.9737666111907715
WMA MA5 종가,lstm,1119.4312728261884,0.9737638367495165
WMA 종가,gru,1120.7782300468468,0.9737006613653104
MA5 PER RSI MOM MA20 종가,lstmgru,1121.2923199124407,0.9736765293400843
MA5 MOM MA20 종가,lstm,1121.5282180098413,0.9736654522824235
WMA foreign_보유수량 MOM 종가,lstmgru,1123.5047650899216,0.9735725480834505
MA5 MOM MA20 종가,gru,1125.4472339690692,0.9734810862907488
PER RSI MOM 종가,lstmgru,1126.0343340969916,0.973453411393009
foreign_보유수량 RSI 종가,lstm,1128.298909929196,0.9733465279494156
WMA MA5 PER RSI 종가,lstmgru,1128.32231652022,0.9733454220839659
MA5 PER MOM MA20 종가,lstmgru,1128.4211236008323,0.9733407536017334
PER RSI MOM MA20 종가,gru,1128.9928527713496,0.9733137322534866
WMA PER foreign_보유수량 RSI MA20 종가,lstm,1129.5813694780848,0.9732859031883668
WMA MA5 foreign_보유수량 RSI MOM 종가,gru,1130.8546511139414,0.9732256441566881
MA5 PER foreign_보유수량 RSI 종가,lstmgru,1131.7557366157732,0.9731829585721908
MA5 PER MOM MA20 종가,gru,1133.8943901892542,0.973081511681556
WMA PER MOM MA20 종가,gru,1135.9876607776432,0.9729820320619362
WMA PER 종가,lstm,1137.8547773402813,0.9728931452657104
WMA RSI 종가,lstm,1138.5694784105995,0.972859082250315
WMA RSI MA20 종가,lstmgru,1140.6454072892805,0.9727600211387186
MA5 PER RSI 종가,lstmgru,1141.000005546984,0.972743082043725
WMA PER RSI MOM MA20 종가,lstm,1142.1010834222654,0.9726904501942628
WMA MA5 PER MOM 종가,gru,1144.9077779817428,0.9725560597300636
PER MOM 종가,lstmgru,1146.4828027958656,0.9724804997251021
WMA foreign_보유수량 MA20 종가,gru,1150.1451566419012,0.972304400922147
foreign_보유수량 RSI MA20 종가,gru,1150.70617216282,0.972277375723947
MA5 PER MA20 종가,lstmgru,1151.6488851856807,0.9722319337425496
WMA MA5 PER foreign_보유수량 RSI MA20 종가,lstmgru,1152.4701332909517,0.9721923164545011
WMA foreign_보유수량 MOM MA20 종가,lstmgru,1153.4844884846937,0.9721433446318777
WMA foreign_보유수량 MOM MA20 종가,lstm,1153.6535911868193,0.9721351763712112
PER MOM 종가,lstm,1154.3319750419796,0.9721023959865134
WMA PER foreign_보유수량 RSI 종가,lstm,1154.3907255212077,0.9720995561807219
WMA RSI 종가,lstmgru,1156.349551263463,0.9720047902153905
WMA MA5 RSI 종가,lstm,1156.5536420017536,0.9719949072743076
WMA MA5 PER MA20 종가,lstmgru,1157.5811563257146,0.9719451241680002
WMA MA5 PER foreign_보유수량 종가,lstmgru,1161.136332843808,0.9717725346323106
WMA MA5 RSI MOM 종가,lstmgru,1161.2207225984532,0.9717684314182893
PER RSI 종가,lstmgru,1161.544417262928,0.9717526899117441
MA5 RSI MOM MA20 종가,lstmgru,1164.1370127086254,0.9716264518165589
MA5 foreign_보유수량 RSI MOM 종가,lstmgru,1166.1831374534834,0.9715266236368982
PER foreign_보유수량 RSI MA20 종가,lstm,1166.5669752335325,0.9715078770852884
PER RSI 종가,lstm,1169.8160089043256,0.9713489478840787
WMA PER foreign_보유수량 RSI MOM MA20 종가,lstm,1170.4637369252946,0.9713172108810653
WMA PER MOM MA20 종가,lstm,1171.7608582183282,0.9712536024652385
WMA PER RSI 종가,lstm,1172.9506010285331,0.9711951977448885
MA5 RSI MA20 종가,lstm,1174.4841562650802,0.9711198277635318
WMA MA5 PER foreign_보유수량 MA20 종가,lstm,1174.6810661579457,0.9711101430550503
RSI 종가,lstmgru,1176.4048721823883,0.9710252910025371
MA5 PER RSI MOM MA20 종가,lstm,1176.6017775784717,0.9710155906788508
PER foreign_보유수량 RSI MOM 종가,lstm,1177.953550507855,0.9709489532703852
PER foreign_보유수량 RSI MOM MA20 종가,lstm,1178.0950219718034,0.9709419748272944
WMA PER RSI MA20 종가,lstm,1179.1498733089693,0.9708899151567303
WMA MA5 PER foreign_보유수량 종가,gru,1179.9933602341714,0.9708482533482199
MA5 foreign_보유수량 RSI 종가,lstmgru,1180.4633759731776,0.9708250252368446
PER foreign_보유수량 RSI MA20 종가,lstmgru,1182.3530332589123,0.9707315452853351
foreign_보유수량 RSI MA20 종가,lstmgru,1194.4779310943727,0.9701281778895873
WMA MOM MA20 종가,lstmgru,1200.775103125287,0.9698123849537993
foreign_보유수량 MA20 종가,lstmgru,1205.3700074536043,0.969580910140486
WMA MA5 foreign_보유수량 RSI 종가,lstmgru,1207.5774046842994,0.9694693950081168
MA5 RSI MOM MA20 종가,lstm,1208.5187805283022,0.9694217757392045
MA5 foreign_보유수량 MOM MA20 종가,lstmgru,1209.0884558395649,0.9693929408292788
MA5 foreign_보유수량 MOM 종가,lstm,1210.0356783899854,0.9693449657571034
WMA foreign_보유수량 종가,lstm,1211.4260075774127,0.9692744801092708
MA5 foreign_보유수량 RSI 종가,gru,1213.0008831856326,0.9691945407242403
MA5 PER RSI MA20 종가,lstmgru,1218.0969755288295,0.9689351555295032
WMA PER foreign_보유수량 MA20 종가,lstm,1220.7171499858828,0.9688013683912242
MA5 foreign_보유수량 MA20 종가,lstmgru,1220.8080338355326,0.9687967226675267
WMA MA5 PER MOM MA20 종가,lstmgru,1221.929826788932,0.9687393513233556
WMA MA5 PER foreign_보유수량 RSI 종가,gru,1222.6294492983204,0.9687035441696666
MA5 PER RSI MA20 종가,lstm,1223.5556468483303,0.9686561092250816
WMA MA5 PER RSI MOM MA20 종가,lstmgru,1223.8604820058658,0.9686404893223296
WMA MA5 PER MOM MA20 종가,lstm,1227.2615420214074,0.9684659534577184
WMA PER foreign_보유수량 MOM MA20 종가,lstmgru,1229.1338621656328,0.9683696628694545
WMA PER foreign_보유수량 RSI MOM MA20 종가,lstmgru,1230.7432166129552,0.9682867788957802
RSI MA20 종가,lstmgru,1233.2297004364034,0.9681585083265675
RSI MA20 종가,lstm,1233.514965676191,0.9681437757567872
WMA MA5 PER RSI 종가,lstm,1234.0056069798395,0.9681184285363527
WMA MA5 foreign_보유수량 RSI 종가,lstm,1235.779362750419,0.9680267097248306
PER RSI MA20 종가,lstm,1237.8996496652303,0.9679168993354841
WMA PER foreign_보유수량 MOM MA20 종가,lstm,1241.4545539280282,0.9677323672295124
WMA MA5 foreign_보유수량 MOM 종가,lstm,1242.9458812010064,0.9676547961186724
WMA PER foreign_보유수량 RSI MA20 종가,lstmgru,1246.5299282717638,0.9674679917325185
PER foreign_보유수량 MA20 종가,lstm,1247.571631746251,0.9674135961414015
MA5 PER RSI MOM 종가,lstmgru,1247.5956652854868,0.9674123406236592
WMA PER MOM 종가,lstm,1248.0267485108996,0.9673898166269613
WMA PER RSI 종가,lstmgru,1248.6373600807938,0.9673578989995318
MA5 PER foreign_보유수량 MOM MA20 종가,lstm,1249.3274644882172,0.9673218073631329
MA5 종가,lstmgru,1252.599236878389,0.9671504261869248
WMA MA5 PER foreign_보유수량 MOM MA20 종가,lstm,1253.0444173443068,0.9671270722092653
MA5 foreign_보유수량 RSI MOM 종가,gru,1256.2813633455546,0.9669570138608339
WMA MA5 RSI MA20 종가,gru,1257.4006781398064,0.9668981067069374
WMA RSI MOM MA20 종가,lstmgru,1260.0392482443724,0.9667590367861858
WMA MA20 종가,lstmgru,1266.5537637202776,0.9664144307624704
WMA MA5 MOM MA20 종가,lstm,1271.911500264766,0.9661296844994799
MA5 foreign_보유수량 MOM 종가,lstmgru,1272.5259778502098,0.9660969501825181
WMA PER foreign_보유수량 RSI MOM 종가,lstmgru,1272.7251953250604,0.9660863341184425
MOM 종가,lstm,1290.2735928526172,0.9651446801982881
PER foreign_보유수량 RSI 종가,lstmgru,1292.5691586324047,0.9650205455088019
PER foreign_보유수량 MA20 종가,lstmgru,1293.5613084568288,0.9649668258625105
foreign_보유수량 RSI MA20 종가,lstm,1295.8863736295152,0.9648407744474088
PER RSI MA20 종가,lstmgru,1296.3950280401957,0.964813168006963
WMA MA5 PER RSI MA20 종가,lstmgru,1302.6794217967222,0.9644711983582113
WMA PER foreign_보유수량 RSI MOM 종가,gru,1306.6177021862427,0.9642560511958779
PER MOM MA20 종가,lstmgru,1307.904358777446,0.9641856207539106
WMA MA5 PER foreign_보유수량 MOM 종가,lstmgru,1308.3204496171106,0.9641628294764507
foreign_보유수량 MOM MA20 종가,lstmgru,1311.1497893856083,0.9640076608104683
MA5 MA20 종가,lstmgru,1311.1784893568802,0.9640060851088748
MA5 MOM 종가,lstm,1312.3416598530418,0.9639421950577471
MA5 foreign_보유수량 RSI MOM MA20 종가,lstmgru,1313.1731903212615,0.9638964864387769
RSI MOM 종가,lstmgru,1317.4722795615694,0.9636597068638076
WMA RSI MOM 종가,gru,1320.298601094132,0.9635036208136404
WMA foreign_보유수량 RSI MA20 종가,lstm,1326.152974158621,0.9631792440028749
WMA MA5 RSI MA20 종가,lstmgru,1326.3512562972523,0.9631682325370925
MA5 foreign_보유수량 RSI 종가,lstm,1332.7262514220795,0.9628133241134214
WMA foreign_보유수량 MOM 종가,lstm,1347.7833119463637,0.9619683118514956
PER foreign_보유수량 MOM 종가,gru,1350.137785133403,0.9618353189542768
WMA MA20 종가,lstm,1362.7604494646591,0.9611183671034887
WMA MA5 foreign_보유수량 MOM MA20 종가,lstmgru,1364.626620240379,0.9610118047962236
MA5 foreign_보유수량 RSI MA20 종가,lstm,1365.7855370015448,0.9609455547925205
WMA PER RSI MA20 종가,gru,1366.9483089800788,0.9608790278833222
WMA MA5 PER RSI MA20 종가,lstm,1372.597523404505,0.960555007684794
foreign_보유수량 종가,lstmgru,1377.5892172805054,0.9602675886137159
WMA MA5 foreign_보유수량 RSI MA20 종가,gru,1377.6243708641998,0.9602655607893795
WMA MA5 RSI 종가,lstmgru,1381.7005726698696,0.9600300753939558
WMA PER foreign_보유수량 MA20 종가,lstmgru,1382.6098814761986,0.9599774489933756
WMA PER foreign_보유수량 RSI 종가,lstmgru,1388.0844526759063,0.9596598755493821
WMA MA5 PER 종가,lstmgru,1410.9244233694833,0.9583214159343334
WMA MA5 PER foreign_보유수량 종가,lstm,1417.704487918355,0.9579198884679931
WMA MA5 RSI MOM MA20 종가,lstmgru,1427.8771880123995,0.9573138324744728
WMA foreign_보유수량 RSI 종가,lstmgru,1433.1579156092232,0.9569975155673434
