³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,°Å·¡´ë±Ý,µî¶ô·ü,BPS,PER,PBR,EPS,DIV,DPS,buy_±â°üÇÕ°è,buy_±âÅ¸¹ýÀÎ,buy_°³ÀÎ,buy_¿Ü±¹ÀÎÇÕ°è,buy_ÀüÃ¼,sell_±â°üÇÕ°è,sell_±âÅ¸¹ýÀÎ,sell_°³ÀÎ,sell_¿Ü±¹ÀÎÇÕ°è,sell_ÀüÃ¼,foreign_»óÀåÁÖ½Ä¼ö,foreign_º¸À¯¼ö·®,foreign_ÁöºÐÀ²,foreign_ÇÑµµ¼ö·®,foreign_ÇÑµµ¼ÒÁø·ü,short_°Å·¡·®,short_¸Å¼ö,short_ºñÁß,¾÷Á¾,Á¾¸ñ
2021-03-15,51200,51700,50100,51200,2062574,105237260300,1.59,92672,6.06,0.55,8451,4.32,2210,817864000.0,-1855559100.0,-8926495700.0,9964190800.0,0.0,24108895100.0,6309369800.0,41469378800.0,33349616600.0,105237260300.0,415807920,284030643,68.3,415807920,68.3,14892,2062574,0.72,±ÝÀ¶,KB±ÝÀ¶
2021-03-16,51000,51700,50600,51200,1150495,59029082700,0.0,92672,6.06,0.55,8451,4.32,2210,2048322400.0,1622878100.0,-4856963300.0,1185762800.0,0.0,15760184700.0,1703107600.0,18732130100.0,22833660300.0,59029082700.0,415807920,284224142,68.4,415807920,68.4,13,1150495,0.0,±ÝÀ¶,KB±ÝÀ¶
2021-03-17,50800,51100,50100,50700,1212602,61207092200,-0.98,92672,6.0,0.55,8451,4.36,2210,-11357771800.0,1762755000.0,10324024300.0,-729007500.0,0.0,24258641600.0,260993700.0,15898179400.0,20789277500.0,61207092200.0,415807920,284250133,68.4,415807920,68.4,3792,1212602,0.31,±ÝÀ¶,KB±ÝÀ¶
2021-03-18,50700,51000,49000,50300,2482452,124036848450,-0.79,92672,5.95,0.54,8451,4.39,2210,10814263050.0,-2048417000.0,-7959710300.0,-806135750.0,0.0,35473830400.0,2190929350.0,54822749250.0,31549339450.0,124036848450.0,415807920,284260451,68.4,415807920,68.4,2412,2482452,0.1,±ÝÀ¶,KB±ÝÀ¶
2021-03-19,51700,51800,49650,49650,2611996,131183124700,-1.29,92672,5.88,0.54,8451,4.45,2210,-14201670550.0,203003850.0,44922022150.0,-30923355450.0,0.0,32829811950.0,113151100.0,30559276950.0,67680884700.0,131183124700.0,415807920,284321233,68.4,415807920,68.4,4632,2611996,0.18,±ÝÀ¶,KB±ÝÀ¶
2021-03-22,49850,51600,49500,51400,2383071,121265647232,3.52,92672,6.08,0.55,8451,4.3,2210,2778277100.0,-2635417950.0,-43774468100.0,43631608950.0,0.0,27528820450.0,2674994500.0,62520703850.0,28541128432.0,121265647232.0,415807920,283751846,68.25,415807920,68.25,2038,2383071,0.09,±ÝÀ¶,KB±ÝÀ¶
2021-03-23,51900,52000,50600,51400,1919932,98771454065,0.0,92672,6.08,0.55,8451,4.3,2210,1968743300.0,-1379274900.0,-9210674200.0,8621205800.0,0.0,20606757200.0,1891963900.0,25888647800.0,50384085165.0,98771454065.0,415807920,284612940,68.44,415807920,68.44,0,1919932,0.0,±ÝÀ¶,KB±ÝÀ¶
2021-03-24,50800,51600,50600,51000,1460785,74428719100,-0.78,92672,6.03,0.55,8451,4.33,2210,-4983323500.0,301618900.0,-655974800.0,5337679400.0,0.0,25368680200.0,186331800.0,13097952900.0,35775754200.0,74428719100.0,415807920,284783295,68.5,415807920,68.5,577,1460785,0.04,±ÝÀ¶,KB±ÝÀ¶
2021-03-25,50800,53000,50500,52600,2493672,130323183600,3.14,92672,6.22,0.57,8451,4.2,2210,-1682999100.0,-997407600.0,-31961177400.0,34641584100.0,0.0,27757768600.0,1011412200.0,49135661200.0,52418341600.0,130323183600.0,415807920,284887928,68.5,415807920,68.5,7789,2493672,0.31,±ÝÀ¶,KB±ÝÀ¶
2021-03-26,53400,53600,52800,53200,1497578,79769654500,1.14,92672,6.3,0.57,8451,4.15,2210,-18385100.0,-132235100.0,-14586694700.0,14737314900.0,0.0,21920482500.0,151684300.0,29145131300.0,28552356400.0,79769654500.0,415807920,285624836,68.7,415807920,68.7,16247,1497578,1.08,±ÝÀ¶,KB±ÝÀ¶
2021-03-29,52800,54000,52200,53700,1606373,85568334800,0.94,92672,6.35,0.58,8451,4.12,2210,2176845600.0,88700100.0,-8451391200.0,6185845500.0,0.0,22585614300.0,133578900.0,30650235200.0,32198906400.0,85568334800.0,415807920,285903487,68.75,415807920,68.75,6744,1606373,0.42,±ÝÀ¶,KB±ÝÀ¶
2021-03-30,53900,55900,53700,54900,1820907,100082237800,2.23,92672,6.5,0.59,8451,4.03,2210,-12639364000.0,-331427300.0,-15631262400.0,28602053700.0,0.0,32959687800.0,929093400.0,39593422600.0,26600034000.0,100082237800.0,415807920,286083675,68.8,415807920,68.8,5491,1820907,0.3,±ÝÀ¶,KB±ÝÀ¶
2021-03-31,55400,56200,54400,56200,1834475,102162112000,2.37,92672,6.65,0.61,8451,3.93,2210,-8264216400.0,-362990000.0,-22741300000.0,31368506400.0,0.0,23995979400.0,369541400.0,38557676000.0,39238915200.0,102162112000.0,415807920,286749496,68.94,415807920,68.94,2221,1834475,0.12,±ÝÀ¶,KB±ÝÀ¶
2021-04-01,55300,56000,54600,55000,1495543,82324336700,-2.14,92672,6.51,0.59,8451,4.02,2210,-12831058300.0,5329000.0,9181822800.0,3643906500.0,0.0,30613695700.0,90590600.0,21045540600.0,30574509800.0,82324336700.0,415807920,287320288,69.1,415807920,69.1,912,1495543,0.06,±ÝÀ¶,KB±ÝÀ¶
2021-04-02,54000,54800,53600,53900,1432792,77377469500,-2.0,92672,6.38,0.58,8451,4.1,2210,-124139500.0,-45240800.0,10714422800.0,-10545042500.0,0.0,24768240900.0,293348200.0,19614464400.0,32701416000.0,77377469500.0,415807920,287342205,69.1,415807920,69.1,6203,1432792,0.43,±ÝÀ¶,KB±ÝÀ¶
2021-04-05,53600,54800,53300,54600,1213660,65509922300,1.3,92672,6.46,0.59,8451,4.05,2210,5945219200.0,-550679800.0,1495360100.0,-6889899500.0,0.0,22102586200.0,1320796200.0,17461506200.0,24625033700.0,65509922300.0,415807920,286849206,69.0,415807920,69.0,5324,1213660,0.44,±ÝÀ¶,KB±ÝÀ¶
2021-04-06,54000,54500,52700,53000,1591346,84813636300,-2.93,92672,6.27,0.57,8451,4.17,2210,-24721054500.0,2785723300.0,29167324600.0,-7231993400.0,0.0,40919411700.0,620285400.0,18368947400.0,24904991800.0,84813636300.0,415807920,286735188,68.94,415807920,68.94,1362,1591346,0.09,±ÝÀ¶,KB±ÝÀ¶
2021-04-07,53000,53800,52700,53600,1490732,79597691000,1.13,92672,6.34,0.58,8451,4.12,2210,-9793074800.0,-1063207100.0,-2277095400.0,13133377300.0,0.0,26795198800.0,1669746100.0,21449656800.0,29683089300.0,79597691000.0,415807920,286650820,68.94,415807920,68.94,2206,1490732,0.15,±ÝÀ¶,KB±ÝÀ¶
2021-04-08,53500,53500,52500,52800,1152087,60879403100,-1.49,92672,6.25,0.57,8451,4.19,2210,-14342941500.0,169437800.0,17211483200.0,-3037979500.0,0.0,30782971800.0,604316100.0,9528667200.0,19963448000.0,60879403100.0,415807920,286896784,69.0,415807920,69.0,2426,1152087,0.21,±ÝÀ¶,KB±ÝÀ¶
2021-04-09,53300,53300,52500,52600,1013836,53514700000,-0.38,92672,6.22,0.57,8451,4.2,2210,-11939273900.0,775374400.0,11272991900.0,-109092400.0,0.0,24581918100.0,458843300.0,11885795200.0,16588143400.0,53514700000.0,415807920,286841481,69.0,415807920,69.0,2062,1013836,0.2,±ÝÀ¶,KB±ÝÀ¶
2021-04-12,53000,53600,52600,53400,944418,50232620400,1.52,92672,6.32,0.58,8451,4.14,2210,-5863979400.0,-703368000.0,-3337895500.0,9905242900.0,0.0,16168659700.0,816887900.0,17698028900.0,15549043900.0,50232620400.0,415807920,286840949,69.0,415807920,69.0,193,944418,0.02,±ÝÀ¶,KB±ÝÀ¶
2021-04-13,53100,53500,52500,53500,1479972,78352306734,0.19,92672,6.33,0.58,8451,4.13,2210,-5153788600.0,-39392900.0,1820789000.0,3372392500.0,0.0,19874939700.0,75889800.0,20622725600.0,37778751634.0,78352306734.0,415807920,287029375,69.0,415807920,69.0,24,1479972,0.0,±ÝÀ¶,KB±ÝÀ¶
2021-04-14,53100,53500,52800,53200,1095023,58129324400,-0.56,92672,6.3,0.57,8451,4.15,2210,-1392961400.0,78708700.0,2855227500.0,-1540974800.0,0.0,20600695300.0,494626100.0,12276479400.0,24757523600.0,58129324400.0,415807920,287097087,69.06,415807920,69.06,7,1095023,0.0,±ÝÀ¶,KB±ÝÀ¶
2021-04-15,53300,54400,53200,54000,1412798,76234212100,1.5,92672,6.39,0.58,8451,4.09,2210,4508325800.0,-573804300.0,-21263147500.0,17328626000.0,0.0,14351851800.0,585716000.0,37613808300.0,23682836000.0,76234212100.0,415807920,287067679,69.06,415807920,69.06,1108,1412798,0.08,±ÝÀ¶,KB±ÝÀ¶
2021-04-16,53700,53700,52700,52700,4821328,254373279934,-2.41,92672,6.24,0.57,8451,4.19,2210,-15521230500.0,818581400.0,37249764000.0,-22547114900.0,0.0,25559204000.0,80849500.0,15742366100.0,212990860334.0,254373279934.0,415807920,287394073,69.1,415807920,69.1,32,4821328,0.0,±ÝÀ¶,KB±ÝÀ¶
2021-04-19,52800,52800,52200,52300,1123966,59030016200,-0.76,92672,6.19,0.56,8451,4.23,2210,-2531008000.0,7871400.0,10307878000.0,-7784741400.0,0.0,16747758500.0,30777800.0,15726635800.0,26524844100.0,59030016200.0,415807920,286973135,69.0,415807920,69.0,23,1123966,0.0,±ÝÀ¶,KB±ÝÀ¶
2021-04-20,52400,53100,52300,53100,1382496,73007295450,1.53,92672,6.28,0.57,8451,4.16,2210,8088748100.0,-510596900.0,-8180251800.0,602100600.0,0.0,11707730200.0,526591800.0,20335883900.0,40437089550.0,73007295450.0,415807920,286823501,69.0,415807920,69.0,690,1382496,0.05,±ÝÀ¶,KB±ÝÀ¶
2021-04-21,52600,52800,52000,52400,2090782,109304230700,-1.32,92672,6.2,0.57,8451,4.22,2210,-18821654900.0,-638754000.0,19721891600.0,-261482700.0,0.0,26686967100.0,1268578400.0,12186509200.0,69162176000.0,109304230700.0,415807920,286834738,69.0,415807920,69.0,4061,2090782,0.19,±ÝÀ¶,KB±ÝÀ¶
2021-04-22,52700,53600,52400,53500,1880677,100203483800,2.1,92672,6.33,0.58,8451,4.13,2210,11348314000.0,-1575301100.0,-28226032200.0,18453019300.0,0.0,22412793200.0,3183233000.0,43559011700.0,31048445900.0,100203483800.0,415807920,286829466,69.0,415807920,69.0,2877,1880677,0.15,±ÝÀ¶,KB±ÝÀ¶
2021-04-23,53500,55800,53300,54300,3587027,196806469850,1.5,92672,6.43,0.59,8451,4.07,2210,11176197700.0,-2407767300.0,-47536860000.0,38768429600.0,0.0,29699622100.0,2834601300.0,95319409100.0,68952837350.0,196806469850.0,415807920,287183874,69.06,415807920,69.06,7308,3587027,0.2,±ÝÀ¶,KB±ÝÀ¶
2021-04-26,55100,55500,54300,55000,3707157,201961488600,1.29,92672,6.51,0.59,8451,4.02,2210,-6970241400.0,122789400.0,-6295143900.0,13142595900.0,0.0,19970306200.0,619884300.0,29252921900.0,152118376200.0,201961488600.0,415807920,287881681,69.25,415807920,69.25,21553,3707157,0.58,±ÝÀ¶,KB±ÝÀ¶
2021-04-27,55400,55400,54700,55000,1248421,68720996600,0.0,92672,6.51,0.59,8451,4.02,2210,1889574500.0,-180841300.0,-6435017500.0,4726284300.0,0.0,11854056600.0,191034800.0,20941731100.0,35734174100.0,68720996600.0,415807920,288041108,69.25,415807920,69.25,8233,1248421,0.66,±ÝÀ¶,KB±ÝÀ¶
2021-04-28,55400,55600,54500,55000,1400194,77181020800,0.0,92672,6.51,0.59,8451,4.02,2210,4464497400.0,-33128200.0,-3963655200.0,-467714000.0,0.0,18865491800.0,184198200.0,22164850000.0,35966480800.0,77181020800.0,415807920,288127806,69.3,415807920,69.3,15896,1400194,1.14,±ÝÀ¶,KB±ÝÀ¶
2021-04-29,55300,55400,53900,53900,1127318,61521175600,-2.0,92672,6.38,0.58,8451,4.1,2210,2632835500.0,35746900.0,2627289000.0,-5295871400.0,0.0,14001383500.0,211492000.0,18909820400.0,28398479700.0,61521175600.0,415807920,288115475,69.3,415807920,69.3,344,1127318,0.03,±ÝÀ¶,KB±ÝÀ¶
2021-04-30,54100,55500,53900,54700,1817453,99886923300,1.48,92672,6.47,0.59,8451,4.04,2210,19282477300.0,-625639600.0,-17610476700.0,-1046361000.0,0.0,17791890100.0,796439800.0,32565306200.0,48733287200.0,99886923300.0,415807920,288017667,69.25,415807920,69.25,430,1817453,0.02,±ÝÀ¶,KB±ÝÀ¶
2021-05-03,55400,55400,53000,53700,1295837,69903075100,-1.83,102219,6.1,0.53,8809,3.3,1770,-1325542900.0,320992100.0,4089001200.0,-3084450400.0,0.0,23006929900.0,52936300.0,18610228600.0,28232980300.0,69903075100.0,415807920,288005271,69.25,415807920,69.25,16016,1295837,1.24,±ÝÀ¶,KB±ÝÀ¶
2021-05-04,53100,54000,52700,53300,969843,51612317600,-0.74,102219,6.05,0.52,8809,3.32,1770,2760396600.0,353937800.0,2408328400.0,-5522662800.0,0.0,13490730000.0,21193400.0,10614212200.0,27486182000.0,51612317600.0,415807920,287948340,69.25,415807920,69.25,21054,969843,2.17,±ÝÀ¶,KB±ÝÀ¶
2021-05-06,54400,57500,54300,57500,3197803,179921828100,7.88,102219,6.53,0.56,8809,3.08,1770,16640454300.0,185741700.0,-59904718700.0,43078522700.0,0.0,25740855900.0,549430600.0,98753054200.0,54878487400.0,179921828100.0,415807920,287846422,69.25,415807920,69.25,57549,3197803,1.8,±ÝÀ¶,KB±ÝÀ¶
2021-05-07,57200,58300,56700,58300,1773865,102551751200,1.39,102219,6.62,0.57,8809,3.04,1770,2882056600.0,-103665900.0,-18809308300.0,16030917600.0,0.0,20747178500.0,340934500.0,42350325600.0,39113312600.0,102551751200.0,415807920,288617204,69.44,415807920,69.44,17176,1773865,0.97,±ÝÀ¶,KB±ÝÀ¶
2021-05-10,58900,59500,58000,59500,1609236,94950058140,2.06,102219,6.75,0.58,8809,2.97,1770,7493537200.0,-516628200.0,-16352462600.0,9375553600.0,0.0,17760469200.0,615235900.0,36502856600.0,40071496440.0,94950058140.0,415807920,288895943,69.5,415807920,69.5,175217,1609236,10.89,±ÝÀ¶,KB±ÝÀ¶
2021-05-11,59400,59800,58300,59700,1804888,106829199800,0.34,102219,6.78,0.58,8809,2.96,1770,-13779160400.0,763454200.0,12532419300.0,483286900.0,0.0,33607376400.0,259442000.0,21411523300.0,51550858100.0,106829199800.0,415807920,289015761,69.5,415807920,69.5,98568,1804888,5.46,±ÝÀ¶,KB±ÝÀ¶
2021-05-12,59800,59800,57400,58400,1571571,91624539100,-2.18,102219,6.63,0.57,8809,3.03,1770,-9846761100.0,284985000.0,17587581600.0,-8025805500.0,0.0,27364100500.0,164846500.0,24638279000.0,39457313100.0,91624539100.0,415807920,289083747,69.5,415807920,69.5,113173,1571571,7.2,±ÝÀ¶,KB±ÝÀ¶
2021-05-13,58200,59800,58000,58800,2045579,120602545100,0.68,102219,6.67,0.58,8809,3.01,1770,709445900.0,934700.0,6595155700.0,-7305536300.0,0.0,39256139900.0,729701800.0,44920910800.0,35695792600.0,120602545100.0,415807920,288945193,69.5,415807920,69.5,70309,2045579,3.44,±ÝÀ¶,KB±ÝÀ¶
2021-05-14,58200,58600,57200,57600,1263046,72736346800,-2.04,102219,6.54,0.56,8809,3.07,1770,5011847000.0,-84949300.0,17748793800.0,-22675691500.0,0.0,18561224500.0,202699500.0,15800446100.0,38171976700.0,72736346800.0,415807920,288757926,69.44,415807920,69.44,50848,1263046,4.03,±ÝÀ¶,KB±ÝÀ¶
2021-05-17,57200,58000,56700,57900,1079044,61972656900,0.52,102219,6.57,0.57,8809,3.06,1770,6105305900.0,225147400.0,-3376338100.0,-2954115200.0,0.0,20652922700.0,130867400.0,17603772400.0,23585094400.0,61972656900.0,415807920,288401527,69.4,415807920,69.4,110325,1079044,10.22,±ÝÀ¶,KB±ÝÀ¶
2021-05-18,58300,59200,58000,58800,1152689,67620159500,1.55,102219,6.67,0.58,8809,3.01,1770,19685644400.0,198919500.0,-12833818100.0,-7050745800.0,0.0,15027702700.0,406362500.0,23751718000.0,28434376300.0,67620159500.0,415807920,288350743,69.4,415807920,69.4,170434,1152689,14.79,±ÝÀ¶,KB±ÝÀ¶
2021-05-20,58600,59200,57500,58000,1688989,97917008820,-1.36,102219,6.58,0.57,8809,3.05,1770,-881023400.0,-268005600.0,9837758000.0,-8688729000.0,0.0,24383322600.0,295339700.0,10944130100.0,62294216420.0,97917008820.0,415807920,288230532,69.3,415807920,69.3,321153,1688989,19.01,±ÝÀ¶,KB±ÝÀ¶
2021-05-21,57300,57700,56000,56300,1799926,102093711000,-2.93,102219,6.39,0.55,8809,3.14,1770,-10022296700.0,-492157500.0,25336778300.0,-14822324100.0,0.0,32189462800.0,813600700.0,17772900300.0,51317747200.0,102093711000.0,415807920,288079104,69.25,415807920,69.25,148344,1799926,8.24,±ÝÀ¶,KB±ÝÀ¶
2021-05-24,56100,57300,56000,56900,1007131,57255011000,1.07,102219,6.46,0.56,8809,3.11,1770,13082461000.0,-416041800.0,-4410733900.0,-8255685300.0,0.0,13592482400.0,439336200.0,14953793900.0,28269398500.0,57255011000.0,415807920,287813216,69.25,415807920,69.25,140281,1007131,13.93,±ÝÀ¶,KB±ÝÀ¶
2021-05-25,57000,58200,56700,58100,1151383,66559962500,2.11,102219,6.6,0.57,8809,3.05,1770,11054297300.0,-187615400.0,-14957319800.0,4090637900.0,0.0,16487688900.0,190509400.0,21917191800.0,27964572400.0,66559962500.0,415807920,287703113,69.2,415807920,69.2,133795,1151383,11.62,±ÝÀ¶,KB±ÝÀ¶
2021-05-26,57800,58000,56900,57200,1022294,58533256900,-1.55,102219,6.49,0.56,8809,3.09,1770,-5284618700.0,2360718500.0,14405893000.0,-11481992800.0,0.0,24106589800.0,57023800.0,8397939400.0,25971703900.0,58533256900.0,415807920,287673559,69.2,415807920,69.2,144698,1022294,14.15,±ÝÀ¶,KB±ÝÀ¶
2021-05-27,56900,57600,55400,55400,3878877,216257218718,-3.15,102219,6.29,0.54,8809,3.19,1770,11909974000.0,-2068882100.0,44316725300.0,-54157817200.0,0.0,22524094500.0,2648532300.0,14591328500.0,176493263418.0,216257218718.0,415807920,287507969,69.1,415807920,69.1,62929,3878877,1.62,±ÝÀ¶,KB±ÝÀ¶
2021-05-28,56100,57400,55800,57000,1559587,88225192900,2.89,102219,6.47,0.56,8809,3.11,1770,14168000800.0,-460740400.0,-19890077800.0,6182817400.0,0.0,14257638800.0,467584000.0,37546037100.0,35953933000.0,88225192900.0,415807920,286542133,68.94,415807920,68.94,14178,1559587,0.91,±ÝÀ¶,KB±ÝÀ¶
2021-05-31,58000,59100,57500,58800,1839032,107436523300,3.16,102219,6.67,0.58,8809,3.01,1770,4751791800.0,-426560700.0,-36673819900.0,32348588800.0,0.0,29195949100.0,493903900.0,57105218400.0,20641451900.0,107436523300.0,415807920,286652555,68.94,415807920,68.94,23144,1839032,1.26,±ÝÀ¶,KB±ÝÀ¶
2021-06-01,58800,59000,58000,58800,921289,53967953600,0.0,102219,6.67,0.58,8809,3.01,1770,2023155000.0,100104300.0,2967913400.0,-5091172700.0,0.0,21925282800.0,61214200.0,12616997800.0,19364458800.0,53967953600.0,415807920,287180895,69.06,415807920,69.06,30163,921289,3.27,±ÝÀ¶,KB±ÝÀ¶
2021-06-02,59000,59500,58500,58900,984297,58080377600,0.17,102219,6.69,0.58,8809,3.01,1770,5282643700.0,524566100.0,-3243125600.0,-2564084200.0,0.0,23529101200.0,65549800.0,17596256100.0,16889470500.0,58080377600.0,415807920,287131902,69.06,415807920,69.06,44399,984297,4.51,±ÝÀ¶,KB±ÝÀ¶
2021-06-03,59000,59800,58300,58300,1189896,69992183100,-1.02,102219,6.62,0.57,8809,3.04,1770,-710931900.0,-248582200.0,12273227500.0,-11313713400.0,0.0,26199705800.0,446937900.0,14337896900.0,29007642500.0,69992183100.0,415807920,287148530,69.06,415807920,69.06,28621,1189896,2.41,±ÝÀ¶,KB±ÝÀ¶
2021-06-04,58200,59000,57400,57600,1439388,83425823400,-1.2,102219,6.54,0.56,8809,3.07,1770,-9781352200.0,2226069600.0,25154089600.0,-17598807000.0,0.0,28892513700.0,162040000.0,14587907800.0,39783361900.0,83425823400.0,415807920,287006728,69.0,415807920,69.0,18485,1439388,1.28,±ÝÀ¶,KB±ÝÀ¶
2021-06-07,57700,58100,57200,58000,818905,47271003800,0.69,102219,6.58,0.57,8809,3.05,1770,1178411400.0,-520712300.0,4504291200.0,-5161990300.0,0.0,13919591600.0,624196000.0,13658246200.0,19068970000.0,47271003800.0,415807920,286699465,68.94,415807920,68.94,3698,818905,0.45,±ÝÀ¶,KB±ÝÀ¶
2021-06-08,57900,58300,57300,57900,840733,48539131800,-0.17,102219,6.57,0.57,8809,3.06,1770,-40933700.0,310506000.0,7547899400.0,-7817471700.0,0.0,16562628300.0,77452000.0,8780722700.0,23118328800.0,48539131800.0,415807920,286607380,68.94,415807920,68.94,6729,840733,0.8,±ÝÀ¶,KB±ÝÀ¶
2021-06-09,57400,57800,56900,56900,814735,46695453300,-1.73,102219,6.46,0.56,8809,3.11,1770,-13039832300.0,1177471400.0,13734424100.0,-1872063200.0,0.0,24453498900.0,2290600.0,9177567800.0,13062096000.0,46695453300.0,415807920,286471042,68.9,415807920,68.9,20164,814735,2.47,±ÝÀ¶,KB±ÝÀ¶
2021-06-10,56900,57300,56400,57200,1336878,76231946400,0.53,102219,6.49,0.56,8809,3.09,1770,-26136729400.0,567303100.0,7000904300.0,18568522000.0,0.0,49950276500.0,24671500.0,8815050700.0,17441947700.0,76231946400.0,415807920,286467133,68.9,415807920,68.9,16865,1336878,1.26,±ÝÀ¶,KB±ÝÀ¶
2021-06-11,57000,57500,56600,57000,810885,46242546700,-0.35,102219,6.47,0.56,8809,3.11,1770,-7312117900.0,414981500.0,3932572300.0,2964564100.0,0.0,20294730200.0,135112000.0,10542562200.0,15270142300.0,46242546700.0,415807920,286782885,69.0,415807920,69.0,18528,810885,2.28,±ÝÀ¶,KB±ÝÀ¶
2021-06-14,57000,57000,55700,56200,1080418,60552794100,-1.4,102219,6.38,0.55,8809,3.15,1770,-12168968600.0,330492900.0,22305689000.0,-10467213300.0,0.0,21346292500.0,316342900.0,12707941400.0,26182217300.0,60552794100.0,415807920,286833997,69.0,415807920,69.0,5601,1080418,0.52,±ÝÀ¶,KB±ÝÀ¶
2021-06-15,55600,56400,55400,55900,950322,53092755800,-0.53,102219,6.35,0.55,8809,3.17,1770,-3872977400.0,-393205700.0,12225543600.0,-7959360500.0,0.0,14504723200.0,620030100.0,12572653600.0,25395348900.0,53092755800.0,415807920,286557681,68.94,415807920,68.94,8940,950322,0.94,±ÝÀ¶,KB±ÝÀ¶
2021-06-16,56000,57300,55900,56900,1172338,66680752900,1.79,102219,6.46,0.56,8809,3.11,1770,2777377900.0,922803600.0,-6995019400.0,3294837900.0,0.0,22795936900.0,459531700.0,26354007800.0,17071276500.0,66680752900.0,415807920,286399910,68.9,415807920,68.9,21924,1172338,1.87,±ÝÀ¶,KB±ÝÀ¶
2021-06-17,57100,57700,56300,56900,1208470,68810868500,0.0,102219,6.46,0.56,8809,3.11,1770,-13928449500.0,-124660600.0,10507763100.0,3545347000.0,0.0,28029261300.0,289979800.0,18012369700.0,22479257700.0,68810868500.0,415807920,286425020,68.9,415807920,68.9,25085,1208470,2.08,±ÝÀ¶,KB±ÝÀ¶
2021-06-18,56500,57100,56100,56800,1240029,70385838400,-0.18,102219,6.45,0.56,8809,3.12,1770,-1455640100.0,494522300.0,-5947643300.0,6908761100.0,0.0,20399064400.0,69576200.0,18399699200.0,31517498600.0,70385838400.0,415807920,286560277,68.94,415807920,68.94,30130,1240029,2.43,±ÝÀ¶,KB±ÝÀ¶
2021-06-21,56100,56400,55000,55100,1951084,108096690900,-2.99,102219,6.25,0.54,8809,3.21,1770,-31868011800.0,87168000.0,38941163700.0,-7160319900.0,0.0,39279319900.0,129298700.0,15347328300.0,53340744000.0,108096690900.0,415807920,286659968,68.94,415807920,68.94,136385,1951084,6.99,±ÝÀ¶,KB±ÝÀ¶
2021-06-22,55800,56000,55600,55800,629527,35135967200,1.27,102219,6.33,0.55,8809,3.17,1770,-855584000.0,-413064400.0,2369955900.0,-1101307500.0,0.0,7929942800.0,418092100.0,13811394400.0,12976537900.0,35135967200.0,415807920,286634989,68.94,415807920,68.94,18731,629527,2.98,±ÝÀ¶,KB±ÝÀ¶
2021-06-23,55700,56000,55000,55500,782926,43368613800,-0.54,102219,6.3,0.54,8809,3.19,1770,-3727370600.0,11529600.0,3441524300.0,274316700.0,0.0,18200555200.0,33154900.0,16391370500.0,8743533200.0,43368613800.0,415807920,286617964,68.94,415807920,68.94,16343,782926,2.09,±ÝÀ¶,KB±ÝÀ¶
2021-06-24,55200,56400,55000,56100,972137,54376237700,1.08,102219,6.37,0.55,8809,3.16,1770,5749779200.0,42087000.0,-5227228400.0,-564637800.0,0.0,18361830200.0,34537100.0,19503246800.0,16476623600.0,54376237700.0,415807920,286624454,68.94,415807920,68.94,55396,972137,5.7,±ÝÀ¶,KB±ÝÀ¶
2021-06-25,56800,57300,56500,57300,983536,56071987700,2.14,102219,6.5,0.56,8809,3.09,1770,7685758800.0,-336525100.0,-12325463900.0,4976230200.0,0.0,11913724300.0,586756500.0,27559945000.0,16011561900.0,56071987700.0,415807920,286615545,68.94,415807920,68.94,33539,983536,3.41,±ÝÀ¶,KB±ÝÀ¶
2021-06-28,57400,57800,56700,57200,1044763,59810436600,-0.17,102219,6.49,0.56,8809,3.09,1770,-5337828800.0,2492088700.0,13237851400.0,-10392111300.0,0.0,24065174000.0,54207900.0,16769642000.0,18921412700.0,59810436600.0,415807920,286702412,68.94,415807920,68.94,22941,1044763,2.2,±ÝÀ¶,KB±ÝÀ¶
2021-06-29,56600,56600,55700,56100,1108424,62082058700,-1.92,102219,6.37,0.55,8809,3.16,1770,-12007275500.0,124882900.0,22104019400.0,-10221626800.0,0.0,26257482000.0,70512500.0,9073473600.0,26680590600.0,62082058700.0,415807920,286572483,68.94,415807920,68.94,11013,1108424,0.99,±ÝÀ¶,KB±ÝÀ¶
2021-06-30,55900,56300,55700,55800,915409,51145966000,-0.53,102219,6.33,0.55,8809,3.17,1770,-7901296900.0,-48902000.0,13277984500.0,-5327785600.0,0.0,18545991300.0,80740500.0,8190773000.0,24328461200.0,51145966000.0,415807920,286553462,68.94,415807920,68.94,20561,915409,2.25,±ÝÀ¶,KB±ÝÀ¶
2021-07-01,55600,55700,54700,54700,1803641,99215754300,-1.97,102219,6.21,0.54,8809,3.24,1770,-19241563200.0,4297235000.0,50609022900.0,-35664694700.0,0.0,30397706000.0,0.0,10931200800.0,57886847500.0,99215754300.0,415807920,286577759,68.94,415807920,68.94,14799,1803641,0.82,±ÝÀ¶,KB±ÝÀ¶
2021-07-02,55100,55100,54300,54500,1687207,92229142500,-0.37,102219,6.19,0.53,8809,3.25,1770,-3326332700.0,2289105100.0,27692292500.0,-26655064900.0,0.0,11895197400.0,4977700.0,8856558200.0,71472409200.0,92229142500.0,415807920,285849444,68.75,415807920,68.75,3372,1687207,0.2,±ÝÀ¶,KB±ÝÀ¶
