³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,°Å·¡´ë±Ý,µî¶ô·ü,BPS,PER,PBR,EPS,DIV,DPS,buy_±â°üÇÕ°è,buy_±âÅ¸¹ýÀÎ,buy_°³ÀÎ,buy_¿Ü±¹ÀÎÇÕ°è,sell_±â°üÇÕ°è,sell_±âÅ¸¹ýÀÎ,sell_°³ÀÎ,sell_¿Ü±¹ÀÎÇÕ°è,sell_ÀüÃ¼,foreign_»óÀåÁÖ½Ä¼ö,foreign_º¸À¯¼ö·®,foreign_ÁöºÐÀ²,foreign_ÇÑµµ¼ö·®,foreign_ÇÑµµ¼ÒÁø·ü,short_°Å·¡·®,short_¸Å¼ö,short_ºñÁß,¾÷Á¾,Á¾¸ñ,MA5,MA10,MA20,SMA,WMA,MOM,STCK,STCD,SIG,LWR,ADO,RSI,CCI
2019-08-12,44000,44000,43550,43700,8466169,371000000000.0,1.27,35342,6.76,1.24,6461,3.24,1416,-35594003150.0,-70430100.0,41864789050.0,-6200355800.0,135000000000.0,275320400.0,47981079450.0,187000000000.0,371000000000.0,5969782550,3438760843,57.6,5969782550,57.6,453260,8466169,5.35,IT,»ï¼ºÀüÀÚ,43240.0,44220.0,45467.5,44220.0,43679.09090909091,-2400.0,13.791166350677685,11.967792523933346,45399.2146968512,-74.46808510638297,-10973798.247010551,40.43564289043383,-87.63535633341682
2019-08-13,43500,43500,42950,43000,7276979,314000000000.0,-1.6,35342,6.66,1.22,6461,3.29,1416,63421272050.0,-131768650.0,50654527400.0,-114000000000.0,92341564700.0,441355900.0,30780230250.0,191000000000.0,314000000000.0,5969782550,3438419775,57.6,5969782550,57.6,636713,7276979,8.75,IT,»ï¼ºÀüÀÚ,43140.0,43865.0,45275.0,43865.0,43457.27272727273,-3550.0,16.347166631556835,13.346441027081534,45109.29322716608,-89.36170212765957,-12342997.937959732,36.64588686343016,-103.0985132694177
2019-08-14,43900,44250,43500,43700,8750135,383000000000.0,1.63,35342,6.76,1.24,6461,3.24,1416,-11196502600.0,4236957350.0,-9595423200.0,16554968450.0,149000000000.0,510008650.0,66952722700.0,167000000000.0,383000000000.0,5969782550,3435348517,57.56,5969782550,57.56,1000369,8750135,11.43,IT,»ï¼ºÀüÀÚ,43240.0,43700.0,45157.5,43700.0,43427.27272727273,-1650.0,20.65888812628695,16.932407036173863,44848.36390444948,-74.19354838709677,-13080296.83232139,42.45414160920494,-64.2649622312609
2019-08-16,43800,43900,43300,43900,9528115,416000000000.0,0.46,35342,6.79,1.24,6461,3.23,1416,23396142700.0,3104923000.0,-15436432900.0,-11064632800.0,120000000000.0,35713500.0,53265923500.0,243000000000.0,416000000000.0,5969782550,3436379938,57.56,5969782550,57.56,646614,9528115,6.79,IT,»ï¼ºÀüÀÚ,43490.0,43570.0,45047.5,43570.0,43463.63636363636,-1300.0,22.40466008482487,19.803571614222925,44613.52751400453,-69.23076923076923,-9161128.25889467,44.03291630368384,-62.87232024283794
2019-08-19,44350,44350,43500,43600,6014218,263000000000.0,-0.68,35342,6.75,1.23,6461,3.25,1416,58368897800.0,-85287450.0,21152909900.0,-79436520250.0,81435883350.0,214508500.0,28551037800.0,153000000000.0,263000000000.0,5969782550,3436000880,57.56,5969782550,57.56,665118,6014218,11.06,IT,»ï¼ºÀüÀÚ,43580.0,43435.0,44887.5,43435.0,43469.09090909091,-1350.0,27.287679567991088,23.450409259701008,44402.17476260408,-74.71264367816092,-8188354.690614705,42.16427203549949,-52.11434798684471
2019-08-20,43950,44600,43550,44450,8434205,372000000000.0,1.95,35342,6.88,1.26,6461,3.19,1416,-17053311000.0,-2060321850.0,-29102093600.0,48215726450.0,170000000000.0,2384704100.0,73882632750.0,126000000000.0,372000000000.0,5969782550,3433651503,57.53,5969782550,57.53,371129,8434205,4.4,IT,»ï¼ºÀüÀÚ,43730.0,43485.0,44750.0,43485.0,43653.63636363636,500.0,34.53918756694205,28.07717573991937,42500.0,-52.4390243902439,-5129141.213535201,48.79476611803925,-29.323572595487494
2019-08-21,44350,44800,44150,44500,6571717,292000000000.0,0.11,35342,6.89,1.26,6461,3.18,1416,30687200750.0,22788400.0,-6942680950.0,-23767308200.0,135000000000.0,192677800.0,37056420400.0,120000000000.0,292000000000.0,5969782550,3433402846,57.5,5969782550,57.5,945915,6571717,14.39,IT,»ï¼ºÀüÀÚ,44030.0,43585.0,44610.0,43585.0,43838.181818181816,1000.0,46.504999532754006,36.11062222256242,42542.0,-33.333333333333336,-3250513.0059470288,49.1639622489036,-9.220839096357244
2019-08-22,44500,44700,43850,44050,8061177,356000000000.0,-1.01,35342,6.82,1.25,6461,3.21,1416,-23197510700.0,414234050.0,18969840400.0,3813436250.0,184000000000.0,89288350.0,28967987650.0,142000000000.0,356000000000.0,5969782550,3432663035,57.5,5969782550,57.5,1183631,8061177,14.68,IT,»ï¼ºÀüÀÚ,44100.0,43670.0,44492.5,43670.0,43922.72727272727,850.0,55.29810298102987,45.44743002690868,42632.32,-48.333333333333336,-3544380.9017673777,45.95266378654836,-20.109689213893567
2019-08-23,43800,44200,43650,43950,5017381,221000000000.0,-0.23,35342,6.8,1.24,6461,3.22,1416,20824943350.0,559558800.0,-12526901150.0,-8857601000.0,94443222800.0,44899500.0,32040564350.0,94210726237.0,221000000000.0,5969782550,3432518304,57.5,5969782550,57.5,1046671,5017381,20.86,IT,»ï¼ºÀüÀÚ,44110.0,43800.0,44330.0,43800.0,43973.63636363636,1300.0,60.458937198067694,54.08734657061723,42719.0272,-36.95652173913044,-3197252.2854340407,45.245401644161845,-31.1220311220308
2019-08-26,43050,43800,42950,43600,7954949,345000000000.0,-0.8,35342,6.75,1.23,6461,3.25,1416,30680397050.0,-3527922150.0,13870933600.0,-41023408500.0,131000000000.0,4796616900.0,43574201350.0,166000000000.0,345000000000.0,5969782550,3432186660,57.5,5969782550,57.5,404490,7954949,5.08,IT,»ï¼ºÀüÀÚ,44110.0,43845.0,44152.5,43845.0,43937.27272727273,450.0,54.17874396135272,56.64526138015014,42802.266112,-52.17391304347826,-1424581.0474560778,42.764519977083495,-62.84838350055728
2019-08-27,43650,44200,43600,44050,16883932,742000000000.0,1.03,35342,6.82,1.25,6461,3.21,1416,105000000000.0,195160900.0,-62924280200.0,-42049094850.0,134000000000.0,791623800.0,97075293450.0,510000000000.0,742000000000.0,5969782550,3432179498,57.5,5969782550,57.5,445439,16883932,2.64,IT,»ï¼ºÀüÀÚ,44030.0,43880.0,44050.0,43880.0,43974.545454545456,350.0,58.66194809571965,57.76654308504673,42882.17546752,-34.88372093023256,2116190.0996672777,46.80325892249677,-13.052208835341366
2019-08-28,44100,44400,43750,44150,5758333,254000000000.0,0.23,35342,6.83,1.25,6461,3.21,1416,13638048100.0,-62371000.0,-24019138450.0,10443461350.0,108000000000.0,145340500.0,41383250850.0,104000000000.0,254000000000.0,5969782550,3430931255,57.47,5969782550,57.47,657458,5758333,11.42,IT,»ï¼ºÀüÀÚ,43960.0,43995.0,43930.0,43995.0,44023.63636363636,1150.0,60.90326929558483,57.91465378421911,42950.0,-30.232558139534884,3795121.129814423,47.6866742957374,18.6268139484517
2019-08-29,44200,44200,43050,43400,10768862,471000000000.0,-1.7,35342,6.72,1.23,6461,3.26,1416,30793727000.0,1635798250.0,53609464700.0,-86038989950.0,131000000000.0,1535447500.0,65911639850.0,272000000000.0,471000000000.0,5969782550,3431073303,57.47,5969782550,57.47,943129,10768862,8.76,IT,»ï¼ºÀüÀÚ,43830.0,43965.0,43832.5,43965.0,43915.454545454544,-300.0,53.06934841818568,57.544855269830094,43024.0,-75.67567567567568,2796158.3734290376,42.046921411388624,-46.21473254180991
2019-08-30,43750,44300,43750,44000,9899073,436000000000.0,1.38,35342,6.81,1.24,6461,3.22,1416,120000000000.0,2097394900.0,-49386756250.0,-72619876300.0,64978531150.0,981575300.0,83456081500.0,287000000000.0,436000000000.0,5969782550,3428751208,57.44,5969782550,57.44,443468,9899073,4.48,IT,»ï¼ºÀüÀÚ,43840.0,43975.0,43772.5,43975.0,43921.81818181818,100.0,50.28284098051546,54.75181956476203,43050.0,-43.24324324324324,1846958.7531910543,47.40581842927244,39.63324460218912
2019-09-02,44850,44850,43650,43800,7185537,316000000000.0,-0.45,35342,6.78,1.24,6461,3.23,1416,34596064100.0,3054205650.0,32127713400.0,-69777983150.0,88950072200.0,878119450.0,26186402000.0,200000000000.0,316000000000.0,5969782550,3426651811,57.4,5969782550,57.4,140835,7185537,1.96,IT,»ï¼ºÀüÀÚ,43880.0,43995.0,43715.0,43995.0,43890.0,200.0,41.93930772878147,48.43049904249424,43050.0,-55.26315789473684,-423985.94401458,45.8827759595744,68.35505286451937
2019-09-03,43550,43650,43100,43250,9774941,423000000000.0,-1.26,35342,6.69,1.22,6461,3.27,1416,51372171850.0,2025222250.0,101000000000.0,-154000000000.0,109000000000.0,925871000.0,21118645600.0,292000000000.0,423000000000.0,5969782550,3426723282,57.4,5969782550,57.4,147398,9774941,1.51,IT,»ï¼ºÀüÀÚ,43720.0,43875.0,43680.0,43875.0,43754.545454545456,-1200.0,39.0943575154102,43.77216874156908,44850.0,-84.21052631578948,-2728195.7343246504,41.89643189714127,-73.3652312599672
2019-09-04,43250,44100,43150,44100,12441837,542000000000.0,1.97,35342,6.83,1.25,6461,3.21,1416,169000000000.0,1060599250.0,-5033247400.0,-165000000000.0,108000000000.0,944313100.0,73964115400.0,360000000000.0,542000000000.0,5969782550,3422269559,57.34,5969782550,57.34,171376,12441837,1.38,IT,»ï¼ºÀüÀÚ,43710.0,43835.0,43710.0,43835.0,43795.454545454544,-400.0,40.35087719298252,40.46151414572477,44850.0,-39.47368421052632,535957.1000325618,49.23675815489796,8.401920438959444
2019-09-05,44800,46100,44450,45700,18297430,833000000000.0,3.63,35342,7.07,1.29,6461,3.1,1416,80213706750.0,-2984387400.0,-198000000000.0,121000000000.0,262000000000.0,10601583050.0,327000000000.0,233000000000.0,833000000000.0,5969782550,3418938567,57.28,5969782550,57.28,143786,18297430,0.79,IT,»ï¼ºÀüÀÚ,44170.0,44000.0,43835.0,44000.0,44134.545454545456,1650.0,54.53912559175723,44.66145343338335,43100.0,-12.698412698412698,4821734.501137167,59.58640983742195,275.2989209682133
2019-09-06,46500,46500,45850,46300,9896562,458000000000.0,1.31,35342,7.17,1.31,6461,3.06,1416,-3185803050.0,-2737076750.0,-88189203300.0,94112083100.0,167000000000.0,3370911350.0,138000000000.0,149000000000.0,458000000000.0,5969782550,3420701695,57.3,5969782550,57.3,424087,9896562,4.29,IT,»ï¼ºÀüÀÚ,44630.0,44235.0,44017.5,44235.0,44552.72727272727,2350.0,80.73136675805326,58.54045651426437,43150.0,-5.633802816901408,7347785.301485673,62.66078929169231,315.1450309082263
2019-09-09,46450,47000,46300,46900,9434157,441000000000.0,1.3,35342,7.26,1.33,6461,3.02,1416,-9022253800.0,-2917092600.0,-90732848650.0,103000000000.0,196000000000.0,4875288250.0,134000000000.0,107000000000.0,441000000000.0,5969782550,3422245966,57.34,5969782550,57.34,371100,9434157,3.93,IT,»ï¼ºÀüÀÚ,45250.0,44565.0,44205.0,44565.0,45037.27272727273,3300.0,93.06621622740565,76.1122361924054,43284.0,-2.469135802469136,9857315.82876591,65.48816047850174,276.69200144770207
2019-09-10,47100,47200,46550,47000,9231792,433000000000.0,0.21,35342,7.27,1.33,6461,3.01,1416,20309781500.0,-1024056300.0,-82737900200.0,63452175000.0,150000000000.0,1703989100.0,111000000000.0,170000000000.0,433000000000.0,5969782550,3424831166,57.38,5969782550,57.38,112449,9231792,1.22,IT,»ï¼ºÀüÀÚ,46000.0,44860.0,44370.0,44860.0,45480.0,2950.0,95.73039300922947,89.84265866489615,43506.96,-4.705882352941177,11117587.088010224,65.95092120470261,213.11249137336185
2019-09-11,47300,47400,46800,47150,16141619,761000000000.0,0.32,35342,7.3,1.33,6461,3.0,1416,83815869550.0,-4025103050.0,-90968573050.0,11177806550.0,429000000000.0,5014937350.0,122000000000.0,205000000000.0,761000000000.0,5969782550,3426066934,57.38,5969782550,57.38,152024,16141619,0.94,IT,»ï¼ºÀüÀÚ,46610.0,45160.0,44577.5,45160.0,45896.36363636364,3000.0,95.7356681055,94.8440924473784,43802.4032,-5.617977528089888,11478457.814851668,66.67279816300793,177.1281169389513
2019-09-16,47000,47100,46400,47100,15550926,728000000000.0,-0.11,35342,7.29,1.33,6461,3.01,1416,29516015650.0,20383191900.0,-29096426800.0,-20802780750.0,138000000000.0,383130450.0,62322685250.0,527000000000.0,728000000000.0,5969782550,3425302880,57.38,5969782550,57.38,294761,15550926,1.9,IT,»ï¼ºÀüÀÚ,46890.0,45530.0,44747.5,45530.0,46249.09090909091,3700.0,94.31152236175376,95.25919449216111,44162.16288,-6.741573033707865,15530612.49266392,66.16920806877906,130.4608917579945
2019-09-17,47000,47100,46800,46900,7006280,329000000000.0,-0.42,35342,7.26,1.33,6461,3.02,1416,-4671747400.0,20000551600.0,-9442329000.0,-5886475200.0,116000000000.0,953947500.0,32362466050.0,180000000000.0,329000000000.0,5969782550,3423978972,57.38,5969782550,57.38,99541,7006280,1.42,IT,»ï¼ºÀüÀÚ,47010.0,45820.0,44897.5,45820.0,46498.181818181816,2900.0,92.04873218821308,94.03197421848898,44485.946592,-11.494252873563218,15033347.967587369,64.08412375201755,113.4393556753811
2019-09-18,46900,47700,46800,47700,10413027,494000000000.0,1.71,35342,7.38,1.35,6461,2.97,1416,2619066200.0,-125506700.0,-118000000000.0,116000000000.0,163000000000.0,349989350.0,154000000000.0,176000000000.0,494000000000.0,5969782550,3424378628,57.38,5969782550,57.38,62960,10413027,0.6,IT,»ï¼ºÀüÀÚ,47170.0,46210.0,45102.5,46210.0,46840.0,3900.0,93.92139136424304,93.42721530473666,44777.3519328,-0.0,16776489.437548116,68.37671330980663,118.36836836836842
2019-09-19,48050,49200,47850,49150,16461413,803000000000.0,3.04,35342,7.61,1.39,6461,2.88,1416,-54224085300.0,-20743670800.0,-166000000000.0,241000000000.0,269000000000.0,24126107850.0,311000000000.0,198000000000.0,803000000000.0,5969782550,3426615181,57.4,5969782550,57.4,1697545,16461413,10.31,IT,»ï¼ºÀüÀÚ,47600.0,46800.0,45337.5,46800.0,47374.545454545456,5900.0,95.89757966545191,93.95590107263604,45128.069700864,-0.8130081300813008,20814200.24996034,74.35859048706284,154.51949111679824
2019-09-20,49400,49600,49100,49200,15460210,763000000000.0,0.1,35342,7.61,1.39,6461,2.88,1416,88297943550.0,-835069700.0,-105000000000.0,17821687950.0,168000000000.0,1439651000.0,178000000000.0,416000000000.0,763000000000.0,5969782550,3431557943,57.47,5969782550,57.47,1035878,15460210,6.7,IT,»ï¼ºÀüÀÚ,48010.0,47310.0,45572.5,47310.0,47810.90909090909,5100.0,97.67771523869094,95.83222875612869,45698.13994274304,-6.153846153846154,17622296.377768956,74.5374528721452,151.64977786652025
2019-09-23,49250,49300,49000,49300,7568553,372000000000.0,0.2,35342,7.63,1.39,6461,2.87,1416,26527642700.0,500203200.0,-29399639150.0,2371793250.0,128000000000.0,1667953600.0,72260388950.0,171000000000.0,372000000000.0,5969782550,3432040138,57.5,5969782550,57.5,202023,7568553,2.67,IT,»ï¼ºÀüÀÚ,48450.0,47670.0,45835.0,47670.0,48172.72727272727,3600.0,96.1392537002294,96.57151620145748,46322.43755190415,-4.615384615384615,17122666.5320753,74.91434515447907,128.45831392640898
2019-09-24,49050,49650,48850,49500,7871955,388000000000.0,0.41,35342,7.66,1.4,6461,2.86,1416,107000000000.0,9512986700.0,-62662902400.0,-53973494900.0,124000000000.0,1591865750.0,102000000000.0,161000000000.0,388000000000.0,5969782550,3432821185,57.5,5969782550,57.5,101591,7871955,1.29,IT,»ï¼ºÀüÀÚ,48970.0,47990.0,46112.5,47990.0,48505.454545454544,3200.0,95.64689763163052,96.487955523517,46846.84754359949,-2.2900763358778624,16927112.052511953,75.6893884462468,119.29318860814614
2019-09-25,49200,49350,48800,48900,9187141,451000000000.0,-1.21,35342,7.57,1.38,6461,2.9,1416,73542589450.0,13798941450.0,-20178286500.0,-67163244400.0,166000000000.0,500608150.0,64549086050.0,220000000000.0,451000000000.0,5969782550,3430976653,57.47,5969782550,57.47,242131,9187141,2.64,IT,»ï¼ºÀüÀÚ,49210.0,48190.0,46377.5,48190.0,48670.90909090909,2000.0,93.85202583675874,95.21272572287292,47351.41498575158,-11.538461538461538,13448077.888743222,68.81995613195613,99.2583793990894
2019-09-26,49000,49250,48900,49200,8494756,417000000000.0,0.61,35342,7.61,1.39,6461,2.88,1416,4225371800.0,738813200.0,848057400.0,-5812242400.0,156000000000.0,435406600.0,59424414250.0,201000000000.0,417000000000.0,5969782550,3430140389,57.47,5969782550,57.47,70302,8494756,0.83,IT,»ï¼ºÀüÀÚ,49220.0,48410.0,46635.0,48410.0,48854.545454545456,2200.0,92.50587199060487,94.00159848633142,47765.1602883163,-8.653846153846153,12732910.468224809,70.2727221815439,94.9508074995357
2019-09-27,48000,48700,48000,48400,8048041,389000000000.0,-1.63,35342,7.49,1.37,6461,2.93,1416,-53825902250.0,-1228999150.0,19863029000.0,35191872400.0,193000000000.0,2427313900.0,52137172350.0,141000000000.0,389000000000.0,5969782550,3428244132,57.44,5969782550,57.44,210016,8048041,2.61,IT,»ï¼ºÀüÀÚ,49060.0,48535.0,46847.5,48535.0,48852.72727272727,1250.0,82.30431848852909,89.5540721052976,49650.0,-32.89473684210526,11648624.708174117,61.97954810813629,62.40621126117302
2019-09-30,48050,49250,47900,49050,9497119,463000000000.0,1.34,35342,7.59,1.39,6461,2.89,1416,-5888365050.0,-427323600.0,-19981061200.0,26296749850.0,177000000000.0,835631850.0,64566229600.0,221000000000.0,463000000000.0,5969782550,3427169304,57.4,5969782550,57.4,158161,9497119,1.67,IT,»ï¼ºÀüÀÚ,49010.0,48730.0,47130.0,48730.0,48946.36363636364,1950.0,80.1803230809516,84.9968378533619,49617.0,-17.91044776119403,12272546.683033183,65.53815920584559,70.90277777777767
2019-10-01,48900,49100,48650,48850,6206035,303000000000.0,-0.41,35342,7.56,1.38,6461,2.9,1416,69939087500.0,-485605000.0,21387558550.0,-90841041050.0,112000000000.0,786051300.0,29087877650.0,162000000000.0,303000000000.0,5969782550,3427577576,57.4,5969782550,57.4,106660,6206035,1.72,IT,»ï¼ºÀüÀÚ,48880.0,48925.0,47372.5,48925.0,48968.181818181816,1950.0,74.85981026043878,79.11481727663987,49548.32,-24.615384615384617,11192696.15105836,63.56667161008389,69.27678085916227
2019-10-02,48350,48400,47600,47600,8382463,402000000000.0,-2.56,35342,7.37,1.35,6461,2.97,1416,-88242538000.0,983999600.0,56546228000.0,30712310400.0,232000000000.0,363589500.0,45578635950.0,124000000000.0,402000000000.0,5969782550,3426076371,57.38,5969782550,57.38,496170,8382463,5.92,IT,»ï¼ºÀüÀÚ,48620.0,48915.0,47562.5,48915.0,48727.27272727273,-100.0,64.79908151549951,73.27973828563,49482.3872,-63.07692307692308,7066273.96515426,52.863337359381966,19.372877970840708
2019-10-04,47400,48650,47350,48000,9331695,448000000000.0,0.84,35342,7.43,1.36,6461,2.95,1416,27277592700.0,-180276950.0,-15730566550.0,-11366749200.0,162000000000.0,780348800.0,69358616450.0,216000000000.0,448000000000.0,5969782550,3428008622,57.4,5969782550,57.4,862008,9331695,9.24,IT,»ï¼ºÀüÀÚ,48380.0,48800.0,47800.0,48800.0,48560.90909090909,-1150.0,53.84615384615393,64.50168187403078,49369.443968,-50.76923076923077,4735803.619543105,55.44849289645551,17.070033906231597
2019-10-07,48350,48700,47650,47750,7047273,339000000000.0,-0.52,35342,7.39,1.35,6461,2.97,1416,22261230400.0,-190119450.0,15336059450.0,-37407170400.0,145000000000.0,328989850.0,34028716500.0,159000000000.0,339000000000.0,5969782550,3427851154,57.4,5969782550,57.4,222462,7047273,3.16,IT,»ï¼ºÀüÀÚ,48250.0,48655.0,47982.5,48655.0,48370.0,-1450.0,39.82905982905992,52.82476506357116,49207.88845056,-66.66666666666667,1536695.103652805,53.47452763759012,8.583690987124461
2019-10-08,47900,49000,47600,48900,14239367,689000000000.0,2.41,35342,7.57,1.38,6461,2.9,1416,90558914600.0,-26329436400.0,-54711528400.0,-9517949800.0,198000000000.0,27751087550.0,115000000000.0,348000000000.0,689000000000.0,5969782550,3427197813,57.4,5969782550,57.4,275851,14239367,1.94,IT,»ï¼ºÀüÀÚ,48220.0,48615.0,48142.5,48615.0,48414.545454545456,-400.0,52.08277103013955,48.585994901784495,49059.2573745152,-26.31578947368421,3971733.06500198,60.4495240389826,34.14634146341464
2019-10-10,48200,49200,48000,48550,18639855,904000000000.0,-0.72,35342,7.51,1.37,6461,2.92,1416,-26510495400.0,-4696325500.0,-8479950650.0,39686771550.0,407000000000.0,11288330800.0,84533681200.0,402000000000.0,904000000000.0,5969782550,3426146152,57.38,5969782550,57.38,708188,18639855,3.8,IT,»ï¼ºÀüÀÚ,48160.0,48520.0,48255.0,48520.0,48402.72727272727,-950.0,53.06381896770922,48.32521660896959,47350.0,-47.82608695652174,4112579.7364628166,57.61833549600538,34.57532481477565
2019-10-11,49000,49450,48800,49150,7783275,383000000000.0,1.24,35342,7.61,1.39,6461,2.88,1416,23503844800.0,-18012234400.0,-89854207300.0,84362596900.0,139000000000.0,18589997200.0,136000000000.0,88813207600.0,383000000000.0,5969782550,3427332848,57.4,5969782550,57.4,140599,7783275,1.81,IT,»ï¼ºÀüÀÚ,48470.0,48545.0,48367.5,48545.0,48517.27272727273,250.0,68.03966437833724,57.72875145872869,47387.0,-21.73913043478261,3986827.681962416,60.99125355208408,76.30614115490428
2019-10-14,50000,50300,49850,50000,11130635,558000000000.0,1.73,35342,7.74,1.41,6461,2.83,1416,83966271100.0,-1375972300.0,-166000000000.0,83058899900.0,103000000000.0,2988942800.0,247000000000.0,204000000000.0,558000000000.0,5969782550,3429097012,57.44,5969782550,57.44,282651,11130635,2.54,IT,»ï¼ºÀüÀÚ,48870.0,48625.0,48517.5,48625.0,48781.81818181818,800.0,73.42176369442406,64.84174901349019,47469.52,-10.169491525423728,2392422.885549009,65.21477719051633,150.02355157795563
2019-10-15,49900,50200,49900,50100,6058105,303000000000.0,0.2,35342,7.75,1.42,6461,2.83,1416,23642854400.0,-42238500.0,-38839849500.0,15239233600.0,83247400850.0,569570600.0,69334707500.0,150000000000.0,303000000000.0,5969782550,3430066824,57.47,5969782550,57.47,112249,6058105,1.85,IT,»ï¼ºÀüÀÚ,49340.0,48795.0,48665.0,48795.0,49050.0,1700.0,87.10390567428159,76.18844458234764,47639.3488,-6.779661016949152,2165199.6762087643,65.68549051025468,141.32624284908528
2019-10-16,50700,50900,50400,50700,9136282,463000000000.0,1.2,35342,7.85,1.43,6461,2.79,1416,39688069200.0,447098800.0,-87038052300.0,46902884300.0,98369370500.0,377983800.0,132000000000.0,232000000000.0,463000000000.0,5969782550,3430036288,57.47,5969782550,57.47,317296,9136282,3.47,IT,»ï¼ºÀüÀÚ,49700.0,48960.0,48845.0,48960.0,49396.36363636364,1650.0,92.47234821357532,84.33267252742701,47798.987872,-5.633802816901408,2456808.156368777,68.44461394393035,183.49673202614372
2019-10-17,50500,50600,50100,50500,6701380,338000000000.0,-0.39,35342,7.82,1.43,6461,2.8,1416,25607410700.0,-671043900.0,-17924775500.0,-7011591300.0,110000000000.0,1000508200.0,55556242000.0,171000000000.0,338000000000.0,5969782550,3430946012,57.47,5969782550,57.47,411483,6701380,6.14,IT,»ï¼ºÀüÀÚ,50090.0,49125.0,49025.0,49125.0,49676.36363636364,1650.0,92.10631017744896,90.56085468843531,48047.06884224,-11.267605633802816,3632110.70221889,66.52445109409715,144.61279461279517
2019-10-18,50300,50900,49650,49900,8483106,427000000000.0,-1.19,35342,7.72,1.41,6461,2.84,1416,-92904626400.0,3693367000.0,15669107450.0,73542151950.0,202000000000.0,6570576250.0,75890435700.0,142000000000.0,427000000000.0,5969782550,3431931866,57.5,5969782550,57.5,170463,8483106,2.01,IT,»ï¼ºÀüÀÚ,50240.0,49355.0,49135.0,49355.0,49817.27272727273,2300.0,84.97652582159633,89.85172807087356,48275.3033348608,-28.169014084507044,2163222.35259223,60.99596957735568,109.48012232415957
2019-10-21,49900,50400,49800,50300,4406531,221000000000.0,0.8,35342,7.79,1.42,6461,2.82,1416,22569758950.0,50100500.0,-19205907300.0,-3413952150.0,67904559500.0,683554000.0,45383574250.0,107000000000.0,221000000000.0,5969782550,3431896276,57.5,5969782550,57.5,150816,4406531,3.42,IT,»ï¼ºÀüÀÚ,50300.0,49585.0,49192.5,49585.0,49989.09090909091,2300.0,81.2206572769954,86.10116442534691,48485.27906807193,-16.901408450704224,2300375.6017517447,63.19210428842642,97.90094436884056
2019-10-22,50800,51500,50700,51200,10898729,557000000000.0,1.79,35342,7.92,1.45,6461,2.77,1416,111000000000.0,-1228909800.0,-212000000000.0,103000000000.0,135000000000.0,2012760100.0,271000000000.0,149000000000.0,557000000000.0,5969782550,3430157953,57.47,5969782550,57.47,307378,10898729,2.82,IT,»ï¼ºÀüÀÚ,50520.0,49930.0,49292.5,49930.0,50282.72727272727,3450.0,82.56688726737946,82.92135678865708,48678.45674262618,-7.228915662650603,3014303.0467032045,67.61100428552047,159.05858930603011
2019-10-23,51300,51500,50800,51200,8663880,443000000000.0,0.0,35342,7.92,1.45,6461,2.77,1416,-58593461900.0,426604300.0,-5820062600.0,63986920200.0,157000000000.0,438331200.0,59664364000.0,226000000000.0,443000000000.0,5969782550,3432074394,57.5,5969782550,57.5,304557,8663880,3.52,IT,»ï¼ºÀüÀÚ,50620.0,50160.0,49387.5,50160.0,50513.63636363636,2300.0,89.54692007466492,84.44482153967994,48960.61106836356,-7.228915662650603,3426149.451755777,67.61100428552047,135.37747679959935
2019-10-24,52500,52500,50500,50700,21185785,1080000000000.0,-0.98,35342,7.85,1.43,6461,2.79,1416,45276417400.0,2756135900.0,17869508800.0,-65902062100.0,160000000000.0,1598884700.0,84247022900.0,832000000000.0,1080000000000.0,5969782550,3433437950,57.5,5969782550,57.5,114268,21185785,0.54,IT,»ï¼ºÀüÀÚ,50660.0,50375.0,49447.5,50375.0,50611.81818181818,2150.0,83.53023745467313,85.21468159890584,49214.549961527206,-34.95145631067961,-2109581.332700506,62.75666734272457,119.60039397776916
2019-10-25,50800,51200,50500,50900,7879897,401000000000.0,0.39,35342,7.88,1.44,6461,2.78,1416,40617557300.0,632692700.0,-9553248200.0,-31697001800.0,105000000000.0,728299100.0,61398993500.0,234000000000.0,401000000000.0,5969782550,3432503445,57.5,5969782550,57.5,12014,7879897,0.15,IT,»ï¼ºÀüÀÚ,50860.0,50550.0,49547.5,50550.0,50707.27272727273,1750.0,75.0555222673934,82.71089326557716,49608.80396614394,-32.6530612244898,-3824241.2142780274,63.87398650055335,84.48738593666165
2019-10-28,50700,51500,50700,51300,6431522,330000000000.0,0.79,35342,7.94,1.45,6461,2.76,1416,43665367200.0,-1001504200.0,-70222823300.0,27558960300.0,111000000000.0,1238908300.0,103000000000.0,115000000000.0,330000000000.0,5969782550,3431800739,57.5,5969782550,57.5,144598,6431522,2.25,IT,»ï¼ºÀüÀÚ,51060.0,50680.0,49652.5,50680.0,50843.63636363636,1300.0,69.30189551548783,75.96255174585146,49955.74749020667,-24.489795918367346,-3154838.0099890083,66.06664116834929,92.86465143706924
