종가,시가,고가,저가,WMA,PER,MA5,MA20,foreign_보유수량,업종
125000,125000,126000,124500,124918.1818,22.19,125100,123675,90617687,경기소비재
124500,124500,124500,123500,124909.0909,22.11,125100,123850,90640164,경기소비재
124500,124000,124500,123000,124881.8182,22.11,125100,123975,90553344,경기소비재
123500,124000,125500,123500,124654.5455,21.93,124700,123975,90563869,경기소비재
125000,124000,125500,123500,124709.0909,22.19,124500,124150,90438793,경기소비재
122500,124500,125500,122500,124281.8182,21.75,124000,124150,90491411,경기소비재
123500,123000,124000,123000,124090.9091,21.93,123800,124200,90176232,경기소비재
124000,123500,125000,123000,124009.0909,22.02,123700,124300,90208909,경기소비재
121000,123500,124500,120000,123390.9091,21.48,123200,124150,90004554,경기소비재
121500,121000,121500,118500,122945.4545,21.57,122500,124025,89766911,경기소비재
121500,120000,121500,119000,122581.8182,21.57,122300,123850,89522956,경기소비재
122000,120000,124000,120000,122372.7273,21.66,122000,123775,89554765,경기소비재
118000,121500,122500,117500,121481.8182,20.95,120800,123500,89540776,경기소비재
118500,118500,119500,118000,120800,21.04,120300,123225,89044536,경기소비재
119500,119500,120500,119000,120390.9091,21.22,119900,123025,88924024,경기소비재
120000,119500,120500,119000,120172.7273,21.31,119600,122750,88844600,경기소비재
119000,120500,120500,119000,119818.1818,21.13,119000,122475,88797762,경기소비재
120000,119500,120500,119000,119727.2727,21.31,119400,122250,88478733,경기소비재
121000,121500,122500,119500,119890.9091,21.48,119900,122025,88184206,경기소비재
119000,120500,121000,119000,119690.9091,21.13,119800,121675,87894609,경기소비재
122000,119500,123000,119000,120081.8182,21.66,120200,121525,87525105,경기소비재
123000,122000,123500,120500,120645.4545,21.84,121000,121450,87125586,경기소비재
123500,122500,123500,122000,121281.8182,21.93,121700,121400,87104811,경기소비재
124000,124000,124000,122500,121909.0909,22.02,122300,121425,87050991,경기소비재
122500,124000,125000,122000,122163.6364,21.75,123000,121300,87004191,경기소비재
122000,123000,123000,121500,122272.7273,21.66,123000,121275,86277580,경기소비재
122500,122500,123000,121500,122436.3636,21.75,122900,121225,85912513,경기소비재
120500,121000,121000,120000,122172.7273,21.4,122300,121050,85797766,경기소비재
120500,120500,121500,120000,121900,21.4,121600,121025,85275027,경기소비재
118000,121000,121000,118000,121181.8182,20.95,120700,120850,85033108,경기소비재
116000,118500,119000,115000,120118.1818,20.6,119500,120575,85148363,경기소비재
116000,116000,117000,115500,119163.6364,20.6,118200,120275,85008346,경기소비재
115500,116500,117000,115500,118245.4545,20.51,117200,120150,85024285,경기소비재
112000,115000,115500,111500,116836.3636,19.89,115500,119825,84974141,경기소비재
111500,113000,114500,110000,115554.5455,19.8,114200,119425,84994111,경기소비재
113500,112500,114500,112000,114836.3636,20.15,113700,119100,85066949,경기소비재
115000,113500,115500,113000,114545.4545,20.42,113500,118900,85100169,경기소비재
116000,115500,117000,115500,114572.7273,20.6,113600,118700,85052975,경기소비재
115000,116000,116000,114000,114500,20.42,114200,118400,84964636,경기소비재
118500,117000,120000,116500,115163.6364,21.04,115600,118375,84844588,경기소비재
118500,118500,120000,118000,115818.1818,21.04,116600,118200,84768779,경기소비재
118000,119500,119500,117500,116336.3636,20.95,117200,117950,84748695,경기소비재
117000,118000,118500,116500,116636.3636,20.77,117400,117625,84723593,경기소비재
127000,117500,127000,117500,118727.2727,22.55,119800,117775,84665395,경기소비재
130500,130000,131500,128000,121181.8182,23.17,122200,118175,84929592,경기소비재
131000,127000,132500,127000,123381.8182,23.26,124700,118625,85114771,경기소비재
131000,132000,133000,129000,125263.6364,23.26,127300,119050,85192420,경기소비재
127500,130000,130500,126500,126218.1818,22.64,129400,119400,85488187,경기소비재
125000,128500,129500,124500,126509.0909,22.19,129000,119625,85517193,경기소비재
123500,123000,125000,121000,126345.4545,21.93,127600,119900,85870400,경기소비재
124000,123500,126000,122500,126181.8182,22.02,126200,120300,85845397,경기소비재
124000,125000,126000,123500,125918.1818,22.02,124800,120700,85879418,경기소비재
132000,125500,133000,125500,127000,23.44,125700,121525,86035030,경기소비재
131000,130500,131000,127500,127627.2727,23.26,126900,122475,86082599,경기소비재
130000,129500,132000,129000,128000,23.08,128200,123400,86106461,경기소비재
132500,131000,135000,130500,128836.3636,23.53,129900,124350,86113816,경기소비재
136000,132500,137500,132500,130281.8182,24.15,132300,125400,86000828,경기소비재
133000,137000,137500,133000,131090.9091,23.62,132500,126250,86227771,경기소비재
133500,132500,135000,131500,131890.9091,23.7,133000,127175,85951688,경기소비재
135500,133500,136000,132500,132900,24.06,134100,128025,85917215,경기소비재
132500,134000,134500,131000,133145.4545,23.53,134100,128725,85938940,경기소비재
131500,133000,134000,130500,133054.5455,23.35,133200,129400,85983434,경기소비재
130000,132500,133000,129000,132554.5455,23.08,132600,130050,86043103,경기소비재
128000,128000,129500,127000,131727.2727,22.73,131500,130100,86097725,경기소비재
122500,124500,125000,122000,129954.5455,21.75,128900,129700,86153444,경기소비재
122500,122500,124500,122000,128318.1818,21.75,126900,129275,86071737,경기소비재
122500,121000,124000,120000,126863.6364,21.75,125100,128850,85834255,경기소비재
121000,122500,123500,120000,125381.8182,21.48,123300,128525,85551444,경기소비재
115000,118500,119000,114000,123027.2727,20.42,120700,128025,85407673,경기소비재
113500,116000,116000,113000,120736.3636,20.15,118900,127525,85067974,경기소비재
112500,116000,116500,112000,118663.6364,19.98,116900,126950,84890879,경기소비재
113000,112000,114000,112000,117045.4545,20.06,115000,126400,84663435,경기소비재
114000,115500,116000,113000,115945.4545,20.24,113600,125500,84381882,경기소비재
110500,113000,113500,110000,114500,19.62,112700,124475,84192888,경기소비재
104000,108000,108000,103500,112190.9091,18.47,110800,123175,83776957,경기소비재
102000,102500,105000,101000,109854.5455,18.11,108700,121650,83575337,경기소비재
100000,103000,103000,99700,107527.2727,17.76,106100,119850,82910422,경기소비재
95000,100000,100500,94500,104700,16.87,102300,117950,82586862,경기소비재
87200,86500,90200,83500,100927.2727,15.48,97640,115635,82137670,경기소비재
82900,88300,89500,82900,96878.18182,14.72,93420,113005,80931374,경기소비재
80100,78100,83400,78100,92876.36364,14.22,89040,110385,80126412,경기소비재
73500,80500,81200,73500,88263.63636,13.05,83740,107485,79754378,경기소비재
65900,75000,75900,65100,82987.27273,11.7,77920,104280,79375554,경기소비재
71100,67500,72400,65000,79530.90909,12.62,74700,101435,78877585,경기소비재
68900,67200,71000,66200,76390.90909,12.23,71900,98755,78215102,경기소비재
74800,71500,75800,69800,74961.81818,13.28,70840,96370,77864794,경기소비재
84500,79800,85600,78800,75790.90909,15,73040,94470,77115226,경기소비재
84900,85800,90200,82300,76974.54545,15.07,76840,92665,77007824,경기소비재
86400,89700,90000,84500,78614.54545,15.34,79900,91235,76793012,경기소비재
85400,82800,86400,82100,80087.27273,15.16,83200,89830,76796665,경기소비재
88700,87700,88700,86000,82114.54545,15.75,85980,88640,76732142,경기소비재
85400,88500,90100,85300,83385.45455,15.16,86160,87260,77137717,경기소비재
86600,85300,86800,83000,84658.18182,15.38,86500,85890,76595670,경기소비재
86300,86600,87000,85600,85500,15.32,86480,84680,76744016,경기소비재
88800,86500,88800,85900,86520,15.77,87160,83920,76754318,경기소비재
90400,92100,92500,88600,87469.09091,16.05,87500,83340,76736479,경기소비재
90000,89800,91900,88900,88061.81818,15.98,88420,82840,75976939,경기소비재
97100,92300,97900,91100,89845.45455,17.24,90520,82945,75801848,경기소비재
99700,97400,101500,96200,91880,17.7,93200,83570,76040380,경기소비재
97800,98800,99000,97400,93327.27273,17.37,95000,84315,76025395,경기소비재
100000,98600,101500,97700,94949.09091,17.76,96920,85310,76184559,경기소비재
99100,98900,100500,98300,96201.81818,17.6,98740,86590,76459048,경기소비재
100500,101000,103500,100000,97460,17.84,99420,88320,76225264,경기소비재
97600,100000,100500,97100,97938.18182,17.33,99000,89645,75961349,경기소비재
93500,96100,96500,91300,97465.45455,16.6,98140,90875,75369241,경기소비재
92600,90800,95200,89400,96743.63636,16.44,96660,91765,74509080,경기소비재
92400,93700,95100,92100,95945.45455,16.41,95320,92160,73902849,경기소비재
90100,91300,92300,90100,94685.45455,16,93240,92420,73371775,경기소비재
91600,90300,92500,90200,93825.45455,16.26,92040,92680,73000094,경기소비재
93200,92500,94400,92200,93403.63636,16.55,91980,93070,72908755,경기소비재
93600,93500,94000,92400,93138.18182,16.62,92180,93315,72885920,경기소비재
91500,91100,92900,90700,92607.27273,8.09,92000,93620,72914281,경기소비재
93200,93300,94200,92600,92523.63636,8.24,92620,93950,72638234,경기소비재
92600,92800,93000,91800,92463.63636,8.19,92820,94265,72702430,경기소비재
94500,93000,95400,93000,92840,8.36,93080,94550,72540130,경기소비재
93700,95800,96500,93500,93052.72727,8.28,93100,94715,72654161,경기소비재
91900,93200,93800,91100,92918.18182,8.13,93180,94810,72613244,경기소비재
93100,90500,93100,90500,93010.90909,8.23,93160,94610,72405013,경기소비재
92300,92600,92900,91500,92903.63636,8.16,93100,94240,72355663,경기소비재
92300,92000,92700,91200,92783.63636,8.16,92660,93965,72210619,경기소비재
91900,92100,92200,91000,92607.27273,8.13,92300,93560,71944107,경기소비재
99100,95000,99400,94700,93770.90909,8.76,93740,93560,71787264,경기소비재
97300,98000,98300,96300,94469.09091,8.6,94580,93400,72376462,경기소비재
97200,98600,98700,96600,95074.54545,8.59,95560,93380,72014498,경기소비재
94500,97100,97200,94000,95105.45455,8.36,96000,93430,71890996,경기소비재
96000,94900,96200,94000,95409.09091,8.49,96820,93600,71855120,경기소비재
97800,96000,99500,95500,95998.18182,8.65,96560,93870,72082461,경기소비재
98100,98700,99500,97300,96534.54545,8.67,96720,94270,71983640,경기소비재
97200,99500,99600,96200,96816.36364,8.59,96720,94550,71961395,경기소비재
98000,96300,99200,96300,97154.54545,8.66,97420,94790,71955660,경기소비재
100000,98000,101500,98000,97752.72727,8.84,98220,95110,72052867,경기소비재
102500,99500,103000,98700,98658.18182,9.06,99160,95660,72004588,경기소비재
108500,106000,110000,105500,100592.7273,9.59,101240,96425,72237373,경기소비재
108500,112000,113000,105000,102323.6364,9.59,103500,97220,72475368,경기소비재
111000,108000,112000,106500,104303.6364,9.81,106100,98045,72403863,경기소비재
113000,114000,114500,111500,106347.2727,9.99,108700,99010,72338384,경기소비재
112000,114000,115000,110500,107900,9.9,110600,100015,72532764,경기소비재
111500,111000,112000,109000,109103.6364,9.86,111200,100935,72556978,경기소비재
108500,110000,111000,107000,109518.1818,9.59,111200,101745,72567505,경기소비재
103500,101500,105000,101500,108818.1818,9.15,109700,102305,72659521,경기소비재
97000,102000,102500,97000,106836.3636,8.58,106500,102560,72673503,경기소비재
101500,99100,101500,99100,105727.2727,8.97,104400,102680,72649591,경기소비재
100500,100500,101000,98800,104454.5455,8.89,102200,102840,72743756,경기소비재
100000,99100,102000,98400,103236.3636,8.84,100500,102980,72581885,경기소비재
100000,101000,101500,99100,102172.7273,8.84,99800,103255,72561628,경기소비재
98500,99100,100000,98500,101036.3636,8.71,100100,103380,72419444,경기소비재
98700,99200,101000,98000,100200,8.73,99540,103425,72366770,경기소비재
103000,100000,103500,99800,100387.2727,9.11,100040,103670,72295201,경기소비재
99400,100500,101000,99400,100074.5455,8.79,99920,103780,72538896,경기소비재
100000,100500,101000,99500,100036.3636,8.84,99920,103880,72303620,경기소비재
97700,97700,98700,97600,99643.63636,8.64,99760,103765,72213072,경기소비재
97700,99100,99300,97700,99238.18182,8.64,99560,103525,72107226,경기소비재
98200,98500,99500,98000,98992.72727,8.68,98600,103010,71842423,경기소비재
99000,98000,99700,98000,98934.54545,8.75,98520,102535,71935132,경기소비재
99200,99900,100500,98600,98930.90909,8.77,98360,101945,71918559,경기소비재
101500,99700,102500,98800,99360,8.97,99120,101370,71948001,경기소비재
99200,103000,103500,99200,99316.36364,8.77,99420,100730,72107338,경기소비재
99600,99200,101000,99100,99336.36364,8.81,99700,100135,71783676,경기소비재
99600,100000,101000,99600,99418.18182,8.81,99820,99690,71754457,경기소비재
98300,99400,99500,98000,99260,8.69,99640,99430,71770066,경기소비재
101500,99200,101500,98500,99714.54545,8.97,99640,99655,71616077,경기소비재
101500,101500,102000,99900,100100,8.97,100100,99655,71824865,경기소비재
109000,104500,110000,104000,101780,9.64,101980,100080,71767640,경기소비재
110000,110500,113000,109000,103445.4545,9.73,104060,100580,72162325,경기소비재
117500,109500,119000,109500,106274.5455,10.39,107900,101455,72107068,경기소비재
121500,119500,125000,118000,109498.1818,10.74,111900,102605,72830054,경기소비재
121500,122000,124500,118000,112358.1818,10.74,115900,103745,72783028,경기소비재
118500,122000,124000,118500,114267.2727,10.48,117800,104520,72718542,경기소비재
124500,118500,125500,116000,116923.6364,11.01,120700,105775,72500639,경기소비재
122500,123500,129000,121500,118763.6364,10.83,121700,106900,72640628,경기소비재
123500,122500,126500,122000,120345.4545,10.92,122100,108190,72562083,경기소비재
123000,124500,126000,122000,121436.3636,10.88,122400,109455,72508233,경기소비재
125000,122500,125500,120000,122500,11.05,123700,110795,72388060,경기소비재
127500,127000,130500,126000,123727.2727,11.27,124300,112220,72601468,경기소비재
126500,128000,129500,125000,124454.5455,11.18,125100,113585,72625937,경기소비재
127000,126500,128500,123500,125109.0909,11.23,125800,114860,72612436,경기소비재
132500,129500,134000,129000,126663.6364,11.72,127700,116525,72261143,경기소비재
134000,133000,135500,132000,128290.9091,11.85,129500,118245,72068603,경기소비재
144500,136500,146000,136000,131545.4545,12.78,132900,120490,72106977,경기소비재
147000,145500,149500,144500,134890.9091,13,137000,122925,72146452,경기소비재
170000,151500,172500,151000,141972.7273,15.03,145600,126350,71813248,경기소비재
179000,171500,180500,164500,149845.4545,15.83,154900,130225,71717878,경기소비재
172000,174000,178500,170500,155427.2727,15.21,162500,133375,71191776,경기소비재
170000,175000,177500,167000,159790.9091,15.03,167600,136375,70490364,경기소비재
167000,171000,172000,161000,162836.3636,14.77,171600,138850,69818805,경기소비재
158000,163500,168000,155500,163509.0909,13.97,169200,140675,69833845,경기소비재
164500,158000,165500,158000,164800,14.54,166300,142825,69530541,경기소비재
155000,163000,165500,154000,163781.8182,13.7,162900,144650,69440257,경기소비재
156000,158000,161500,154000,162563.6364,13.79,160100,146225,69055875,경기소비재
161500,157500,163000,152500,162136.3636,14.28,159000,148175,68872031,경기소비재
166000,167500,171000,165000,162263.6364,14.68,160600,150300,68778361,경기소비재
167500,166500,170000,163000,162736.3636,14.81,161200,152525,68572572,경기소비재
163500,169000,169500,163500,162690.9091,14.46,162900,154450,68532482,경기소비재
172000,165500,176500,164500,164345.4545,15.21,166100,156675,68476524,경기소비재
176500,177500,182000,174500,166781.8182,15.61,169100,159175,68783903,경기소비재
180000,178500,181000,175500,169681.8182,15.92,171900,161825,68215228,경기소비재
176000,178000,178500,173500,171454.5455,15.56,173600,164000,68305689,경기소비재
176500,177500,177500,174000,173109.0909,15.61,176200,166125,68036175,경기소비재
172500,167500,174000,167500,173645.4545,15.25,176300,167525,67981436,경기소비재
170000,172500,173000,169000,173427.2727,15.03,175000,168675,67987236,경기소비재
168000,171000,172500,168000,172690.9091,14.85,172600,168575,67954359,경기소비재
167500,166500,172000,165500,171827.2727,14.81,170900,168000,67769647,경기소비재
169000,170500,171500,168000,171236.3636,14.94,169400,167850,67782470,경기소비재
171500,167500,171500,167500,171000,15.16,169200,167925,67803508,경기소비재
180000,174500,180000,174000,172318.1818,15.92,171200,168575,67853117,경기소비재
179000,184000,185000,178500,173390.9091,15.83,173400,169625,67922033,경기소비재
183500,179500,186000,177000,175300,16.22,176600,170575,67711828,경기소비재
184000,185500,191500,183000,177163.6364,16.27,179600,172025,67952255,경기소비재
181000,184000,186000,179000,178345.4545,16,181500,173275,67969485,경기소비재
185000,181000,188500,180500,180100,16.36,182500,174450,67640668,경기소비재
179500,185000,186000,178000,180581.8182,15.87,182600,175125,67672079,경기소비재
179500,183000,183000,170000,180854.5455,15.87,181800,175725,67406975,경기소비재
171500,173500,176000,171000,179454.5455,15.16,179300,176125,67444510,경기소비재
170000,172500,174000,166000,177736.3636,15.03,177100,176025,67106783,경기소비재
175500,173000,176000,172000,177045.4545,15.52,175200,175975,67076289,경기소비재
178500,178500,180000,177500,176981.8182,15.78,175000,175900,67290689,경기소비재
187000,183000,187500,181500,178472.7273,16.53,176500,176450,67390139,경기소비재
182500,188000,188500,181500,179081.8182,16.14,178700,176750,67615986,경기소비재
183000,180000,183500,178500,179809.0909,16.18,181300,177275,67320803,경기소비재
180500,185500,186000,180000,180045.4545,15.96,182300,177800,67099195,경기소비재
180000,178000,181500,176000,180272.7273,15.92,182600,178400,66929203,경기소비재
179000,181000,181500,176000,180309.0909,15.83,181000,178975,66903245,경기소비재
178000,181000,183500,177000,180172.7273,15.74,180100,179425,66998345,경기소비재
176000,177000,178500,175000,179554.5455,15.56,178700,179650,66961913,경기소비재
172000,176500,177500,169000,178100,15.21,177000,179250,66936566,경기소비재
168000,169500,172000,167500,175981.8182,14.85,174600,178700,66721503,경기소비재
167500,157000,168500,156500,173963.6364,14.81,172300,177900,66580167,경기소비재
165500,167000,167500,163500,171936.3636,14.63,169800,176975,66346397,경기소비재
162500,163000,163500,161000,169672.7273,14.37,167100,176050,66286178,경기소비재
167000,163500,168000,163000,168600,14.77,166100,175150,66399144,경기소비재
171500,167000,174000,164000,168590.9091,15.16,166800,174750,66406793,경기소비재
172500,173000,178000,171000,168918.1818,15.25,167800,174400,66422904,경기소비재
173500,172000,174000,169500,169545.4545,15.34,169400,174500,66626206,경기소비재
170000,169000,171000,168000,169618.1818,15.03,170900,174500,66601241,경기소비재
164500,169000,169500,164500,168800,14.54,170400,173950,66525426,경기소비재
170500,166000,170500,166000,169209.0909,15.08,170200,173550,66284223,경기소비재
170500,171000,172000,169000,169572.7273,15.08,169800,172725,66396138,경기소비재
171500,173000,175000,170500,170063.6364,15.16,169400,172175,66311587,경기소비재
175000,173500,175000,172500,171081.8182,15.47,170400,171775,66346891,경기소비재
170500,176500,177000,169500,171054.5455,15.08,171600,171275,66603698,경기소비재
172500,172500,174500,172000,171327.2727,15.25,172000,170900,65947765,경기소비재
173500,174500,174500,172000,171763.6364,15.34,172600,170625,65720933,경기소비재
175500,174500,179000,173000,172545.4545,15.52,173400,170500,65611946,경기소비재
174000,175500,177000,173000,173018.1818,15.38,173200,170400,65178517,경기소비재
177500,174000,178500,173500,174054.5455,15.69,174600,170675,65450097,경기소비재
179000,182500,183500,177500,175127.2727,15.83,175900,171225,65884882,경기소비재
182500,179500,185000,178000,176681.8182,16.14,177700,171975,65487244,경기소비재
179500,183500,185500,179000,177472.7273,15.87,178500,172675,66195063,경기소비재
180000,179000,181500,177500,178209.0909,15.92,179700,173550,65985631,경기소비재
177000,179000,179500,177000,178309.0909,15.65,179600,174050,66169752,경기소비재
179000,175000,179500,175000,178654.5455,15.83,179600,174425,66105062,경기소비재
181000,181000,183000,179500,179245.4545,16,179300,174850,66290533,경기소비재
179500,183500,184000,178000,179427.2727,15.87,179300,175150,66459142,경기소비재
179000,179500,181000,178000,179445.4545,15.83,179100,175600,66415221,경기소비재
181000,179000,181000,178000,179736.3636,16,179900,176425,66345367,경기소비재
181500,181500,188500,181500,180054.5455,16.05,180400,176975,66384395,경기소비재
183500,183000,184500,179500,180690.9091,16.22,180900,177625,66242281,경기소비재
182500,183500,184500,181500,181127.2727,16.14,181500,178175,66116836,경기소비재
196500,183500,196500,182000,184054.5455,17.37,185000,179250,65972281,경기소비재
196500,198000,199000,195000,186681.8182,17.37,188100,180550,66702538,경기소비재
193500,195500,198500,190500,188409.0909,17.11,190500,181600,66688181,경기소비재
186500,191000,192000,186000,188600,16.49,191100,182250,66545940,경기소비재
191500,188000,192000,187000,189600,16.93,192900,183050,65921365,경기소비재
191500,189000,194000,188000,190381.8182,16.93,191900,183925,65912832,경기소비재
190000,193000,194500,190000,190663.6364,16.8,190600,184550,65747064,경기소비재
189000,190500,191000,187000,190600,16.71,189700,185050,65751581,경기소비재
188500,189000,190500,186000,190309.0909,16.67,190100,185350,65596580,경기소비재
190000,190000,193500,189500,190200,16.8,189800,185875,65485146,경기소비재
190500,190000,190500,188000,190045.4545,16.84,189600,186400,65271345,경기소비재
189000,191000,191000,189000,189727.2727,16.71,189400,187000,65268132,경기소비재
187000,188500,189000,185000,189181.8182,16.53,189000,187400,65312838,경기소비재
184000,186000,186500,183000,188209.0909,16.27,188100,187550,65352496,경기소비재
185000,183000,188500,183000,187463.6364,16.36,187100,187825,65447419,경기소비재
187000,185000,189000,185000,187200,16.53,186400,188225,65480747,경기소비재
189500,189000,193000,187500,187472.7273,16.76,186500,188650,65221664,경기소비재
190500,191000,191500,188000,187936.3636,16.84,187200,189100,65413274,경기소비재
192000,190500,193500,189000,188645.4545,16.98,188800,189525,65226368,경기소비재
207500,194000,211000,193500,192109.0909,18.35,193300,190775,65335222,경기소비재
209500,207000,213000,205000,195618.1818,18.52,197800,191425,66437068,경기소비재
203000,209500,211500,202500,197600,17.95,200500,191750,66385991,경기소비재
206000,206000,210500,204500,199872.7273,18.21,203600,192375,66145854,경기소비재
246000,240500,257000,225000,209072.7273,21.75,214400,195350,66208167,경기소비재
267500,256500,289000,256000,221054.5455,23.65,226400,199150,66907524,경기소비재
261000,263500,274500,250500,230354.5455,23.08,236700,202625,66353279,경기소비재
259000,259500,265000,250000,237945.4545,22.9,247900,206075,66151535,경기소비재
250500,251000,255500,248500,242727.2727,22.15,256800,209150,66212073,경기소비재
240000,252000,255000,239000,244509.0909,21.22,255600,211725,66127659,경기소비재
241000,237500,246500,234000,245600,21.31,250300,214275,66270712,경기소비재
261500,244000,261500,244000,249809.0909,23.12,250400,217825,66249668,경기소비재
259000,271000,277000,254000,252618.1818,22.9,250400,221325,66584574,경기소비재
264500,264000,266500,259500,255409.0909,23.39,253200,225200,66529564,경기소비재
257000,261000,263000,257000,255772.7273,22.72,256600,228850,66855300,경기소비재
260000,253000,262000,251500,256481.8182,22.99,260400,232600,66498180,경기소비재
251500,260500,260500,250500,255781.8182,22.24,258400,235825,66607016,경기소비재
245500,252000,254500,245000,254163.6364,21.71,255700,238625,66445255,경기소비재
238500,238000,243500,236500,251518.1818,21.09,250500,241025,66440678,경기소비재
229000,242000,242500,227000,247363.6364,20.25,244900,242875,66268033,경기소비재
238500,229000,238500,224500,245136.3636,21.09,240600,244425,66207296,경기소비재
240500,241500,243500,236000,243318.1818,21.26,238400,245975,66138567,경기소비재
245500,245000,252500,242500,242790.9091,21.71,238400,248100,66260165,경기소비재
248500,251500,253000,244000,243054.5455,21.97,240400,250225,66310461,경기소비재
249500,249500,250500,243000,243790.9091,22.06,244500,250400,66492411,경기소비재
234000,238000,240500,228500,241845.4545,20.69,243600,248725,66666962,경기소비재
236500,232500,240500,232500,240827.2727,20.91,242800,247500,66644073,경기소비재
245000,239000,246000,235000,241627.2727,21.66,242700,246800,66617376,경기소비재
247500,247000,249000,243500,242890.9091,21.88,242500,246650,66739480,경기소비재
247500,249000,251000,245000,243990.9091,21.88,242100,247025,66681528,경기소비재
243500,248000,248000,242500,244027.2727,21.53,244000,247150,66637511,경기소비재
235500,241000,243500,235500,242518.1818,20.82,243800,245850,66536574,경기소비재
242000,236500,242000,235500,242281.8182,21.4,243200,245000,66347704,경기소비재
241500,243000,247500,240000,242018.1818,21.35,242000,243850,66415532,경기소비재
244500,242500,247500,237000,242427.2727,21.62,241400,243225,66468153,경기소비재
235000,246500,249000,235000,241200,20.78,239700,241975,66499178,경기소비재
245000,239000,245000,235000,241772.7273,21.66,241600,241650,66384210,경기소비재
237000,238500,248500,235500,240736.3636,20.95,240600,241225,66409963,경기소비재
239000,244500,249000,237000,240209.0909,21.13,240100,241250,65957269,경기소비재
240000,239000,241500,236500,240018.1818,21.22,239200,241800,65938587,경기소비재
235000,236000,238000,232500,239054.5455,20.78,239200,241625,65875957,경기소비재
235000,230500,237000,228500,238245.4545,20.78,237200,241350,65693096,경기소비재
230500,237000,237500,230000,236627.2727,20.38,235900,240600,65617760,경기소비재
231500,230500,234000,228000,235400,20.47,234400,239750,65497726,경기소비재
227500,236500,236500,227000,233627.2727,20.11,231900,238650,65571827,경기소비재
228500,228000,232000,227500,232345.4545,20.2,230600,238375,65520069,경기소비재
232500,231500,233500,229000,231909.0909,20.56,230100,238175,65486952,경기소비재
232000,233000,236000,230000,231609.0909,20.51,230400,237525,65658394,경기소비재
234000,233500,235000,232000,231763.6364,20.69,230900,236850,65697431,경기소비재
232000,234000,234000,230000,231645.4545,20.51,231800,236075,65685712,경기소비재
234000,234500,238000,233500,232036.3636,20.69,232900,235600,65671217,경기소비재
229500,230000,232000,229000,231627.2727,20.29,232300,235300,65783515,경기소비재
229000,230000,231000,227500,231227.2727,20.25,231700,234650,65681202,경기소비재
226500,229500,231000,225500,230400,20.03,230200,233900,65588274,경기소비재
221000,225000,225500,220000,228663.6364,19.54,228000,232725,65704995,경기소비재
218000,218500,220500,216000,226500,19.27,224800,231875,65695705,경기소비재
215500,219500,219500,212000,224072.7273,19.05,222000,230400,65706892,경기소비재
215500,215500,217500,211000,221954.5455,19.05,219300,229325,65509988,경기소비재
219500,215500,221000,215000,220863.6364,19.41,217900,228350,65444130,경기소비재
218000,221500,222000,218000,219763.6364,19.27,217300,227250,65484807,경기소비재
219000,220500,224500,218500,219100,19.36,217500,226450,65449982,경기소비재
233500,225500,238500,225000,221345.4545,20.65,221100,226375,65407390,경기소비재
234000,236000,236500,230000,223609.0909,20.69,224800,226550,65701174,경기소비재
230000,235000,235000,229500,225054.5455,20.34,226900,226475,65598675,경기소비재
230000,228500,232500,226500,226436.3636,20.34,229300,226600,65541446,경기소비재
231500,229000,233500,227000,227927.2727,20.47,231800,226750,65554141,경기소비재
228500,231500,232000,227000,228627.2727,20.2,230800,226550,65667402,경기소비재
226000,228000,229000,225500,228636.3636,19.98,229200,226250,65512243,경기소비재
230000,226500,230000,226000,229181.8182,20.34,229200,226050,65473953,경기소비재
232500,231000,237000,230500,229990.9091,20.56,229700,226075,65572014,경기소비재
230500,232500,232500,229000,230172.7273,20.38,229500,225900,65687678,경기소비재
231500,231500,233500,230500,230327.2727,20.47,230100,226000,65642204,경기소비재
230000,232000,232500,229000,230245.4545,20.34,230900,226050,65703987,경기소비재
229000,230000,231000,228500,230054.5455,20.25,230700,226175,65739735,경기소비재
225500,227500,228000,224000,229245.4545,19.94,229300,226400,65658445,경기소비재
226000,226500,231000,225500,228609.0909,19.98,228400,226800,65476182,경기소비재
221000,225500,225500,220500,227163.6364,19.54,226300,227075,65522127,경기소비재
221500,221500,222500,220000,225945.4545,19.58,224600,227375,65241847,경기소비재
220000,222000,222500,218000,224536.3636,19.45,222800,227400,65225764,경기소비재
221500,220000,223500,219500,223581.8182,19.58,222000,227575,65129862,경기소비재
217500,221000,221500,217000,222100,19.23,220300,227500,65275216,경기소비재
212000,216000,216500,211000,219854.5455,18.74,218500,226425,65235936,경기소비재
218000,212000,222500,211000,219054.5455,39.97,217800,225625,64994199,경기소비재
223500,220000,224500,217500,219472.7273,40.98,218500,225300,65167867,경기소비재
223500,223000,225000,221000,219990.9091,40.98,218900,224975,65248549,경기소비재
224000,223500,227000,221000,220636.3636,41.07,220200,224600,65144511,경기소비재
229500,226500,230000,225500,222318.1818,42.08,223700,224650,65107498,경기소비재
226500,227000,228500,223500,223300,41.53,225400,224675,65056300,경기소비재
227500,226500,233000,223000,224372.7273,41.71,226200,224550,65044995,경기소비재
229500,224000,232000,221500,225672.7273,42.08,227400,224400,64703946,경기소비재
229000,234000,236000,226500,226736.3636,41.99,228400,224325,64599250,경기소비재
227000,232000,232500,225000,227227.2727,41.62,227900,224100,64209747,경기소비재
231000,227500,232500,226000,228172.7273,42.35,228800,224150,64169083,경기소비재
224500,228500,230500,224000,227700,41.16,228200,223925,64366167,경기소비재
